"group","year","female","age","rank","group_size","died","days_survived_this_year_this_group","gg_mean","gg_sd","gr_mean","gr_sd","sg_mean","sg_sd","sr_mean","sr_sd","f_mean","f_sd"
5,2008,19,10,0.299897844,17.8375,0,366,1.448645492,0.522575762,-0.435515999,0.712463115,-0.101756066,0.423303891,-0.051272973,0.262965074,-0.021625553,0.748603311
5,2009,19,11,0.353901447,19.21518987,0,365,0.420532095,0.564983831,-0.500244338,0.71187014,-0.617004211,0.530659679,-0.311148037,0.322986736,-0.625483604,0.825260709
5,2010,19,12,0.405512573,19.92,0,365,-0.055954311,0.7483492,-0.231982048,0.753158782,-0.230527693,0.741518019,-0.107844027,0.425276598,-0.417195995,0.933457165
5,2011,19,13,0.412162364,22.3030303,0,365,0.656059669,0.542623126,-0.361314849,0.6041554,-1.562537318,0.621763704,-0.860911511,0.363883514,-0.268227168,0.810983461
5,2012,19,14,0.423788437,23.41071429,0,366,0.451772197,0.556931388,-0.48665506,0.569065615,-1.075957307,0.569982014,-0.583566894,0.334875114,0.35875847,0.790176192
5,2013,19,15,0.518279914,18.83333333,0,365,1.186370451,0.551491524,0.28202631,0.622256081,-0.886553332,0.724737295,-0.483823546,0.40960519,0.298580008,0.839726119
5,2014,19,16,0.592240188,16.55555556,0,365,0.303807453,0.725520789,0.311047644,0.683088027,-0.498049526,0.755342411,-0.265741894,0.428256586,-0.355780429,0.959509412
5,2015,19,17,0.463426596,15.74285714,0,365,-0.430661956,0.714653079,-0.585566341,0.704761462,-0.078588935,0.52862732,-0.039275845,0.314585312,-0.419385657,0.803435568
5,2016,19,18,0.266806734,11.88888889,0,366,0.151312461,0.823579882,-0.148272918,0.787637238,-0.249483871,0.741147441,-0.120558626,0.421383949,0.02952898,0.93831396
5,2017,19,19,0.223511665,14.36,0,365,-0.325517881,0.766748354,-0.217392932,0.766087368,-0.584966314,0.761339345,-0.31613914,0.434259142,-0.243140955,0.946038897
5,2018,19,20,0.219470353,16.33333333,0,365,-0.36533897,0.877682309,-0.171806441,0.811894775,-0.334619146,0.813750392,-0.179022282,0.460114202,-0.241725889,0.945662075
5,2019,19,21,0.336378746,18.25,0,365,-0.00838036,0.971698969,-0.003255167,0.811990211,0.55938854,0.557501293,0.334968227,0.330771172,-0.258892183,0.878731648
3,2007,20,19,0.578157095,4.904761905,0,302,-0.228641412,0.776324662,-0.221247228,0.781210542,-0.554434035,0.587028992,-0.277368214,0.3417656,-0.068851666,0.8984112
3,2008,20,20,0.661655609,5.6,0,366,0.281121837,0.721569276,-0.180528063,0.767967911,0.919397888,0.601141824,0.506864638,0.351711836,0.582735988,0.865551887
3,2009,20,21,0.683662214,5.333333333,0,365,0.263954538,0.703328666,0.22531354,0.754245692,0.63039721,0.633430419,0.34499611,0.368466368,0.320633441,0.925817308
3,2010,20,22,0.788484859,7.571428571,0,365,-0.337871279,0.88223343,-0.099471311,0.82213974,-0.062494866,0.877020911,-0.036062775,0.495032605,-0.064652634,0.981891724
3,2011,20,23,0.637266323,9.24,0,365,-0.138204299,0.713267991,-0.316715047,0.760066942,-0.068949845,0.700519925,-0.047517626,0.401462699,0.207120906,0.906059928
3,2012,20,24,0.629315495,8.388888889,1,94,0.328776682,0.844248713,-0.097801785,0.799352652,0.854034645,0.703076283,0.456679765,0.393404183,-0.117988176,0.971474884
7,2004,20,16,0.350645197,11.89189189,0,273,NA,NA,NA,NA,-0.521921317,0.775098195,-0.282465408,0.437298557,-0.249023765,0.902055811
7,2005,20,17,0.403291159,15.375,0,365,-0.16073825,0.925078145,-0.073541787,0.804295159,-0.134568407,0.613481682,-0.082096827,0.365286493,-0.612054852,0.869984598
7,2006,20,18,0.401730673,17.23728814,0,365,-0.062178123,0.689389387,0.225476891,0.651014869,-0.871989131,0.693015912,-0.476061519,0.395088869,-0.048501493,0.830217952
7,2007,20,19,0.45155626,15.7,0,63,-0.273172626,0.867500055,-0.163577444,0.78956049,-0.336790096,0.827502928,-0.181650412,0.463663423,-0.031837746,0.910273208
10,2002,20,14,0.215296513,35.89767442,0,365,NA,NA,NA,NA,-0.186992971,0.397560847,-0.055031309,0.250173543,-0.610148689,0.691811728
10,2003,20,15,0.278334143,36.8202765,0,365,-0.012319341,0.949954293,-0.000497229,0.815683368,-1.795571385,0.586731756,-0.976244659,0.338670842,-0.920250162,0.747905152
10,2004,20,16,0.319787091,29.56989247,0,93,NA,NA,NA,NA,-0.889707146,0.51152756,-0.396715027,0.313587838,-0.678947237,0.824562888
5,2014,21,5,0.585935435,16.55555556,0,365,-0.517776655,0.811092463,-0.303146268,0.742969485,-0.597726878,0.749420863,-0.327955677,0.428596376,0.294913694,0.905375395
5,2015,21,6,0.665022461,15.74285714,0,365,0.590196429,0.65290912,-0.369503863,0.712223396,-0.240284431,0.520793568,-0.135225391,0.309043296,0.016904365,0.772127252
5,2016,21,7,0.588101069,11.88888889,0,366,0.180459132,0.812900557,-0.131067932,0.782392443,0.528063336,0.667369068,0.279300447,0.382466985,0.932372316,0.88550237
5,2017,21,8,0.655658437,14.36,0,365,0.211412765,0.713652364,-0.205658075,0.750025005,0.153021796,0.648470127,0.062183843,0.372642104,0.155912881,0.954003902
5,2018,21,9,0.633353409,16.33333333,0,365,0.20618736,0.802932569,-0.159266961,0.781373788,0.125831356,0.727927044,0.058482047,0.415721328,0.160776328,0.938157195
5,2019,21,10,0.687149068,18.25,0,365,-0.034561187,0.93004041,-0.015082612,0.802109512,-0.745911024,0.710916601,-0.403918742,0.410678599,-0.304150836,0.881812065
4,2013,22,5,0.395306088,11.46666667,0,365,-0.134378924,0.789478412,-0.209301688,0.772245412,-0.371382784,0.816916258,-0.204732005,0.457597477,-0.282725721,0.947350597
4,2014,22,6,0.562500015,11,0,365,0.821280635,0.804210908,-0.056685674,0.79867295,0.273698711,0.866790567,0.165111096,0.490719683,-0.103941679,0.964254179
4,2015,22,7,0.650000016,10,0,365,0.786484502,0.900921557,-0.000262339,0.820600129,-0.03134018,0.930502264,-0.016563042,0.51933688,-0.00319429,1.006312245
1,2006,23,5,0.408786349,22.12328767,0,365,-0.755262541,0.586923748,-0.739282859,0.614846281,-0.215955771,0.416847908,-0.149893087,0.254033928,-0.52478411,0.667855903
1,2007,23,6,0.624788907,21.825,0,365,0.896330645,0.503038327,-0.22085267,0.578408145,0.546928631,0.360842495,0.220703531,0.235198788,-0.360820661,0.775821018
1,2008,23,7,0.770720045,22.63207547,0,366,0.46963735,0.639702031,-0.129449827,0.666837521,-0.147668807,0.583029278,-0.085796478,0.338466066,-0.047799376,0.801345403
1,2009,23,8,0.863714845,24.51351351,0,365,1.462517281,0.545690597,0.828685328,0.576524611,1.377724302,0.46947936,0.750541851,0.289076655,0.196657705,0.787010899
1,2010,23,9,0.914074456,26.5942029,0,365,0.689471395,0.581230936,-0.028607987,0.680153357,-0.789779301,0.673155677,-0.415896027,0.386035995,-0.124967036,0.856079697
1,2011,23,10,0.880312729,29.53968254,0,365,1.150231769,0.513603258,-0.012240436,0.656303882,0.137769403,0.510857418,0.105958725,0.311459938,-0.367478068,0.850560288
1,2012,23,11,0.935596916,30.08737864,0,366,0.901985298,0.470132199,0.312610774,0.555890753,0.859108102,0.304947699,0.445389051,0.207560408,-0.286878914,0.731971498
1,2013,23,12,0.865713688,29.83116883,0,365,1.067892942,0.437238826,0.280093559,0.512405701,0.529096407,0.363750951,0.260086902,0.23308828,0.547810024,0.61666337
1,2014,23,13,0.817539858,30.8,0,365,0.648706539,0.428449769,-0.410965278,0.560873901,1.238957174,0.243812335,0.693550742,0.183692696,1.428709134,0.482191824
1,2015,23,14,0.850000598,21.42857143,0,365,0.55034564,0.496026474,-0.124970573,0.575331163,0.783163863,0.498524045,0.425762446,0.295291681,1.612834954,0.658901985
1,2016,23,15,0.87530304,18.34782609,0,366,0.648947232,0.662724205,0.831151257,0.636456172,0.198535623,0.747771106,0.095855965,0.422146623,0.121239825,0.862948371
1,2017,23,16,0.868099135,21.91111111,0,365,1.233422642,0.519074682,0.113242121,0.618911243,0.965386881,0.406759188,0.51145342,0.253189356,-0.211914241,0.809873906
1,2018,23,17,0.919317764,22.05405405,1,300,-0.179006916,0.721965394,-0.377367855,0.740399991,0.293694575,0.572926431,0.16468902,0.335447344,0.007386326,0.853919457
1,2002,24,15,0.759625511,35.80334728,0,365,-0.011192485,0.980803274,-0.032028814,0.820476965,1.040598336,0.208255002,0.598591926,0.171059543,1.006681037,0.496705824
1,2003,24,16,0.754177357,28.18828452,0,365,0.494516263,0.528565094,-0.609018687,0.659047671,0.708151602,0.190243204,0.281630385,0.152694996,-0.313226825,0.679745442
1,2004,24,17,0.735035509,17.22282609,0,366,1.36826399,0.625084177,0.322575731,0.643445035,0.961834416,0.350464084,0.511225156,0.237317945,0.651122118,0.73416028
1,2005,24,18,0.646868054,20.05128205,0,365,0.548323283,0.707974389,-0.539103549,0.721866248,-0.580090487,0.441291849,-0.290185544,0.265512725,-0.533723419,0.725753501
1,2006,24,19,0.668030769,22.12328767,0,365,-0.021727194,0.696205661,-0.4866411,0.732661732,-0.4167243,0.454115748,-0.173591882,0.278034332,-0.125055233,0.693417729
1,2007,24,20,0.742555026,21.825,0,365,-0.141668785,0.754019221,-0.490065296,0.715176031,0.092154398,0.415347699,0.043159538,0.257035482,0.021780371,0.774930904
1,2008,24,21,0.751342433,22.63207547,0,366,-0.21143048,0.928475146,-0.111888054,0.787029399,-0.213476311,0.62584504,-0.138075963,0.361769194,0.023655219,0.81458956
1,2009,24,22,0.875717413,24.51351351,0,365,0.043793475,0.788257538,-0.191549686,0.773089092,-0.146729745,0.636911542,-0.071072853,0.366449985,0.809465952,0.808141838
1,2010,24,23,0.885049752,26.5942029,0,365,0.347488952,0.609316202,-0.004345736,0.674718948,0.252950901,0.529115273,0.114208703,0.31848047,0.234610189,0.838551615
1,2011,24,24,0.863359775,29.53968254,0,365,0.079392447,0.644704714,-0.409719756,0.721581988,0.053336766,0.517259677,0.040091766,0.305876729,0.265287585,0.846130001
1,2012,24,25,0.872742127,30.08737864,0,366,-0.0986446,0.580181235,-0.709278414,0.670930216,-0.201161901,0.410861385,-0.106622245,0.256307789,-0.23840258,0.760685535
1,2013,24,26,0.862754553,29.83116883,1,173,0.020965445,0.639945049,-0.503625245,0.692420684,-0.337513745,0.614314264,-0.179118841,0.3547289,-0.676662739,0.869276281
7,2004,25,22,0.737221135,11.89189189,0,273,NA,NA,NA,NA,1.005501464,0.577388062,0.531917187,0.339814322,1.007975928,0.820947661
7,2005,25,23,0.805479238,15.375,0,365,1.079103049,0.803801045,-0.075533378,0.80190551,0.868655432,0.46557144,0.493916447,0.284939306,0.737368312,0.804168527
7,2006,25,24,0.787860638,17.23728814,0,365,0.447547522,0.656498711,-0.447149036,0.713826971,1.238853192,0.419512941,0.692272233,0.261832711,0.832884834,0.753863861
7,2007,25,25,0.799517324,15.7,0,365,0.530595624,0.644370085,0.435602932,0.622381759,0.91986181,0.431529268,0.519064787,0.265489094,0.339465575,0.818816796
7,2008,25,26,0.710318627,15.83333333,0,366,-0.264122921,0.892415981,-0.107732891,0.798166548,0.854281488,0.548443144,0.450002522,0.325189156,1.25534828,0.811559146
7,2009,25,27,0.696081567,17.20689655,0,365,0.196650908,0.693324686,-0.322234531,0.745855249,0.649996321,0.531128888,0.348339164,0.315360058,0.754022667,0.807082337
7,2010,25,28,0.702120119,16.7,1,94,0.714229611,0.682030578,-0.211430016,0.736622478,-0.477001137,0.781895689,-0.265675772,0.441215033,0.360611306,0.889330844
10,2002,25,20,0.485804048,35.89767442,0,365,NA,NA,NA,NA,-0.546321353,0.425045555,-0.257362167,0.26283578,0.931178213,0.536017978
10,2003,25,21,0.472899073,36.8202765,0,365,-0.002878209,0.97852368,-0.00659789,0.830100308,-1.457314306,0.507965135,-0.791487077,0.303890755,0.017273299,0.674517569
10,2004,25,22,0.503677797,29.56989247,0,93,NA,NA,NA,NA,-1.127019726,0.532820428,-0.603516437,0.316181215,-1.26625118,0.8039656
4,2012,26,19,0.724761915,8,0,50,-0.013248869,0.980025646,-0.029001177,0.840538039,-0.020348905,0.878224036,-0.010823689,0.496547585,-0.003230508,0.985754709
4,2013,26,20,0.541916435,11.46666667,0,365,0.745354059,0.697730652,-0.22220235,0.757465862,1.080440706,0.654523198,0.576542174,0.37932939,0.439742173,0.925239502
4,2014,26,21,0.720000017,11,1,125,-0.190857289,0.888666549,-0.066421825,0.809592123,-0.03282083,0.867978942,-0.019512459,0.48306926,-0.049555819,1.009159194
10,2002,26,9,0.564021171,35.89767442,0,365,NA,NA,NA,NA,-0.963325595,0.487612458,-0.524114738,0.289080163,-0.1160782,0.630710809
10,2003,26,10,0.554127568,36.8202765,0,365,-0.01183152,0.979380939,-0.017950611,0.842638714,0.052039022,0.33622401,-0.049565193,0.215726666,-0.340959191,0.699749225
10,2004,26,11,0.532676714,29.56989247,0,366,0.00133306,0.978526221,-0.006039515,0.803150192,-0.633204189,0.352045616,-0.229571564,0.224987809,0.268836976,0.557295069
10,2005,26,12,0.497835293,25.49333333,0,365,1.6417781,0.418427334,0.664583425,0.484735532,-0.50216981,0.321456157,-0.223418847,0.21441605,-0.13718601,0.590505584
10,2006,26,13,0.439241923,26.78846154,0,365,1.443253965,0.374184921,0.234368906,0.44492355,-1.335454501,0.46215233,-0.735357874,0.278651906,0.06209272,0.563538851
10,2007,26,14,0.437634485,27.18032787,0,365,0.957490942,0.430070625,-0.218538147,0.514208938,-0.363866424,0.351315495,-0.125981893,0.228468018,-0.308641467,0.651196781
10,2008,26,15,0.378413479,29.31578947,0,366,1.085479505,0.395992227,-0.490314399,0.515836747,-1.396935938,0.358754057,-0.733670668,0.239006371,-0.467310979,0.615682482
10,2009,26,16,0.305002868,30.5,0,365,0.325459713,0.409930185,-0.087126057,0.449184199,-0.08231914,0.287592228,0.068808445,0.204219765,-0.577870089,0.61943796
10,2010,26,17,0.212926216,25.03703704,0,365,0.662364829,0.393583976,0.095295931,0.445212177,-0.5439556,0.386037998,-0.310515355,0.241117959,-0.712944398,0.699792202
10,2011,26,18,0.180175518,26.28813559,0,365,-0.616816489,0.608138847,-0.315524064,0.638396087,-0.992369631,0.482760615,-0.507686906,0.292325714,-1.174016575,0.787900117
10,2012,26,19,0.247725265,27.57009346,0,316,0.427583822,0.424288076,-0.179843358,0.503311744,-0.411424306,0.405371685,-0.206835517,0.253039676,-1.106819712,0.700563126
5,2013,27,5,0.318877177,18.83333333,0,365,-0.355844922,0.728537028,-0.048261686,0.7003877,0.790631139,0.494603385,0.451098697,0.300978369,0.379201909,0.84232576
5,2014,27,6,0.319114818,16.55555556,0,365,0.701283511,0.629524122,0.274371688,0.633284003,0.565336175,0.612957848,0.314281019,0.348101417,-0.023982755,0.928162294
5,2015,27,7,0.398313583,15.74285714,0,365,-0.176536186,0.749518071,0.070220613,0.695278056,-0.860026545,0.615621125,-0.485567036,0.354672164,-0.666467947,0.843842048
5,2016,27,8,0.36203759,11.88888889,0,366,-0.371597417,0.863858875,-0.117318818,0.803121873,-0.274144259,0.763782027,-0.136405652,0.431730402,-0.327776416,0.963891987
5,2017,27,9,0.44707009,14.36,0,365,0.174832794,0.716339904,-0.211219718,0.765726934,0.307959476,0.633364393,0.166598269,0.365399123,-0.231857692,0.958131849
5,2018,27,10,0.530587945,16.33333333,0,365,0.580273072,0.793719275,-0.163252451,0.759780561,0.490213921,0.687452077,0.284488655,0.384638063,-0.179058535,0.951029324
5,2019,27,11,0.569774,18.25,0,365,-0.010277967,0.949611572,-0.017036207,0.8540408,-0.067339973,0.641739885,-0.018189692,0.370431994,-0.181592777,0.906282131
5,2002,28,17,0.342198488,30,0,365,0.916520463,0.766034397,0.333175668,0.716656313,-0.302485626,0.78674308,-0.16233327,0.438677835,-0.277928704,0.955424798
5,2003,28,18,0.458038307,30.04225352,0,365,0.388170897,0.581592542,-0.188756698,0.664496249,-0.019615802,0.367096754,0.040411505,0.227577188,-0.219082419,0.788080672
5,2004,28,19,0.468668825,33.36315789,0,366,0.105225556,0.546053352,-0.753620045,0.654864665,-1.223591351,0.389742681,-0.669324346,0.244144444,-0.694921995,0.582646023
5,2005,28,20,0.450823228,34.20114943,0,365,0.368883417,0.436850129,0.323722015,0.476940499,-0.57897313,0.275424979,-0.319292291,0.19313218,-0.02691205,0.57357802
5,2006,28,21,0.433593736,37.37423313,0,365,0.392077033,0.39972846,-0.661560211,0.538088316,-1.122266384,0.324953976,-0.516651138,0.218818587,-1.0496414,0.62553746
5,2007,28,22,0.470377255,31.3852459,0,365,0.187411999,0.499976312,-0.41468738,0.614825005,-0.144169226,0.281938905,-0.048178464,0.198023764,-0.619144915,0.671278652
5,2008,28,23,0.649840729,17.8375,0,366,1.303184774,0.498619249,-0.522533675,0.691223314,0.272978246,0.380403497,0.150511336,0.245046743,-0.216966875,0.759446509
5,2009,28,24,0.576846573,19.21518987,0,365,-0.185623221,0.631925245,-0.518307723,0.727002304,-1.004306313,0.572289487,-0.53735902,0.339637874,-0.581081713,0.817034517
5,2010,28,25,0.604923167,19.92,0,365,-0.554288931,0.829039158,-0.241830138,0.755451282,-0.492861753,0.775421455,-0.267691537,0.440033027,-0.07255335,0.906895991
5,2011,28,26,0.562029594,22.3030303,0,365,0.035831763,0.562683183,-0.784073486,0.633773573,-0.326342221,0.463625484,-0.150001583,0.280686582,0.358250835,0.774932018
5,2012,28,27,0.612892193,23.41071429,1,213,0.44404102,0.537117238,0.721680061,0.5402825,-0.748019833,0.528740344,-0.407777818,0.313366204,1.460188018,0.732460191
5,2008,29,5,0.496249252,17.8375,0,366,0.379509904,0.482954347,-0.825324994,0.671734446,-0.112746063,0.426436505,-0.109232234,0.25896028,-0.635629739,0.765603056
5,2009,29,6,0.640375209,19.21518987,0,365,0.710165058,0.505958267,0.349457437,0.562099453,0.317610535,0.423265934,0.153875089,0.263869879,-0.094824669,0.789105418
5,2010,29,7,0.658148788,19.92,0,365,0.50268163,0.687918303,-0.303734672,0.736410071,-0.516479357,0.76555656,-0.28816192,0.439700672,-0.118802546,0.89687061
5,2011,29,8,0.625788353,22.3030303,0,365,0.973047477,0.516539323,-0.069899537,0.57698517,-0.057618555,0.437155288,-0.008695886,0.270677072,0.830281711,0.778108976
5,2012,29,9,0.634238069,23.41071429,1,55,0.225829219,0.715486692,-0.405797401,0.735024288,-0.872181076,0.658153872,-0.465712679,0.381021501,-0.163182714,0.864056701
1,2009,30,5,0.736324043,24.51351351,0,365,0.069455691,0.659760787,-0.140972813,0.692709467,-0.465716405,0.678875734,-0.278392297,0.384687856,-0.107973649,0.833770791
1,2010,30,6,0.755325047,26.5942029,0,365,1.101288244,0.532430806,0.031664769,0.644083939,-0.02461645,0.554764236,-0.046990984,0.326363899,-0.381472131,0.886132926
1,2011,30,7,0.78314471,29.53968254,0,365,1.192054321,0.52990189,-0.432816282,0.728861839,1.079323307,0.402123163,0.582295335,0.260631538,0.740276776,0.820604573
1,2012,30,8,0.876522663,30.08737864,0,366,0.572765849,0.486239521,0.344655389,0.533509187,0.753812806,0.325572225,0.34031645,0.215819551,0.911241281,0.682219076
1,2013,30,9,0.794810534,29.83116883,0,365,0.975191786,0.45064388,0.04427353,0.553715854,1.083608926,0.329610006,0.579542699,0.219221565,0.590762973,0.623734962
1,2014,30,10,0.742750741,30.8,0,365,0.625427953,0.425578293,0.270716183,0.497156746,0.865566685,0.268785529,0.41195311,0.190887776,0.683790462,0.501249158
1,2015,30,11,0.739210964,21.42857143,0,365,0.559592309,0.500691584,-0.391827358,0.625734004,0.41932629,0.545962799,0.215259757,0.316784215,0.403683802,0.740356224
1,2016,30,12,0.729719063,18.34782609,0,366,0.835397996,0.685244197,0.159509201,0.69011626,-0.397983841,0.793469364,-0.217837798,0.447888011,0.494014584,0.850355308
1,2017,30,13,0.716623898,21.91111111,0,365,0.619870679,0.602015823,-0.507191668,0.715525288,0.817336069,0.409592436,0.428358099,0.254182683,0.894918833,0.769026275
1,2018,30,14,0.686776026,22.05405405,0,365,1.156792395,0.573173069,-0.371480558,0.709929985,1.231542137,0.441867728,0.671215264,0.270689556,0.190856487,0.829265203
1,2019,30,15,0.700866835,23,0,365,-0.928525321,0.763378736,-0.745026647,0.688588294,0.836897641,0.568760039,0.396367478,0.325721338,0.241487951,0.878530909
4,2012,31,11,0.713497627,8,0,50,-0.007560724,0.964462491,-0.006527771,0.829940383,-0.019743203,0.910173412,-0.013514896,0.512626525,-0.014360082,0.987181525
4,2013,31,12,0.576042084,11.46666667,0,365,1.0322485,0.640808379,-0.340498662,0.724146109,0.836877817,0.678930551,0.455654181,0.389459866,0.08826549,0.923809632
4,2014,31,13,0.600946985,11,0,365,0.555146387,0.787839364,-0.136926165,0.77542998,1.362360436,0.769302277,0.736032834,0.430334644,0.308222668,0.978145936
4,2015,31,14,0.651428592,10,0,365,-0.10902833,0.91535207,-0.054192594,0.804308378,1.000272624,0.859514409,0.54996834,0.482252011,0.410810986,1.003253886
4,2016,31,15,0.583333358,10,0,366,-0.07317048,0.964702982,-0.048606185,0.815483759,-0.019728603,0.851125972,-0.011904877,0.475060053,-0.019895785,0.966876484
4,2017,31,16,0.672664843,10.07142857,0,365,1.631711777,0.564529495,-0.3254543,0.705707057,-0.200414174,0.76085187,-0.097836163,0.426387315,0.496629029,0.917424583
4,2018,31,17,0.509623028,11,0,365,0.324360833,0.84555932,-0.117253891,0.771801575,-0.169535725,0.835528351,-0.092609462,0.470237003,0.99482033,0.93903565
4,2019,31,18,0.529914544,14.09090909,0,365,-0.730711516,0.818292683,-0.572120614,0.72547223,0.637933189,0.675561057,0.368732889,0.384877907,0.492015994,0.910944133
10,2006,31,5,0.241605987,26.78846154,0,365,0.367852757,0.399355348,-1.137657826,0.502676336,-0.909945605,0.397914518,-0.531051334,0.239589983,-1.63214248,0.668261775
10,2007,31,6,0.257975647,27.18032787,0,365,1.104704644,0.37717479,-0.415942558,0.479787439,-0.318139812,0.340619884,-0.057777604,0.220439849,-0.462333601,0.660412571
10,2008,31,7,0.29227075,29.31578947,0,366,1.654551361,0.349631484,0.33788085,0.393457898,-0.330093028,0.271017409,-0.146619344,0.184988674,0.253579389,0.584868352
10,2009,31,8,0.295941035,30.5,0,365,1.351080409,0.33014057,0.130556196,0.388822775,-0.111007431,0.298912883,0.001652535,0.198670906,-0.527575135,0.605893601
10,2010,31,9,0.266477546,25.03703704,0,365,0.51090055,0.386154453,-0.521671897,0.509486672,-0.386255656,0.357163148,-0.153844267,0.237168749,-0.833714296,0.65650943
10,2011,31,10,0.311498651,26.28813559,0,365,0.44941352,0.484941051,-0.034880155,0.543430109,0.368422052,0.332740198,0.277876761,0.224544499,-0.085950581,0.733737637
10,2012,31,11,0.329633537,27.57009346,0,316,1.603143324,0.376149926,0.921193867,0.400861664,-0.022046658,0.344820307,0.031158133,0.224629646,-0.129282677,0.628570351
4,2014,32,5,0.331250008,11,0,365,0.354942415,0.852950523,-0.06172789,0.812145134,-0.086472349,0.861641572,-0.048554392,0.479337191,-0.086335976,0.990475402
4,2015,32,6,0.347222229,10,0,365,-0.066269735,0.943952118,-0.024748739,0.82115039,-0.010652656,0.89115055,-0.006780892,0.499397102,-0.043844286,0.99898616
4,2016,32,7,0.375,10,0,366,-0.054731847,0.927670756,-0.062983175,0.819577931,NA,NA,NA,NA,0.004207439,0.987790658
4,2017,32,8,0.535137103,10.07142857,0,365,0.76726995,0.729747266,-0.243708421,0.726663138,-0.465847053,0.78287637,-0.25801464,0.435744899,-0.223831793,0.967252605
4,2018,32,9,0.593217912,11,0,365,0.396791,0.860520004,-0.091926518,0.815397869,-0.176924353,0.839571379,-0.094765029,0.467889989,-0.151321667,0.975108461
4,2019,32,10,0.700000018,14.09090909,0,365,NA,NA,NA,NA,0.213921257,0.756808055,0.147888765,0.438115592,0.876971072,0.900774554
1,2002,33,10,0.08899934,35.80334728,0,365,-0.032130769,0.964581978,-0.020364799,0.833872096,-0.821637767,0.346017193,-0.425799694,0.224490451,-1.622427762,0.708791335
1,2003,33,11,0.087143823,28.18828452,0,235,-0.85286602,0.777749877,-0.464437407,0.691925538,-1.09710701,0.355633037,-0.628260254,0.229997731,-0.683514363,0.788125042
6,2003,33,11,0.182733936,10.83333333,0,130,-0.002795836,0.960427494,-0.003307354,0.816982328,1.162696245,0.518678011,0.604258508,0.311816361,-0.176414067,0.954273673
6,2004,33,12,0.271779387,10.81355932,0,366,-0.296462595,0.889792608,-0.200787225,0.779403914,0.227166137,0.488113005,0.169747069,0.298603466,-0.106281928,0.826058131
6,2005,33,13,0.240079947,14.42028986,0,365,-0.171744908,0.902557181,-0.086907361,0.794905464,-0.613119974,0.536682154,-0.332193992,0.318027091,-0.315359394,0.789734899
6,2006,33,14,0.208674409,16.67105263,0,365,0.758163634,0.524926858,-0.429125102,0.642379274,-1.503245381,0.554986474,-0.836289166,0.325814056,-1.03503231,0.744239982
6,2007,33,15,0.238357933,18.66666667,1,247,-0.184949689,0.649779433,0.12863919,0.637432152,-0.484547488,0.451805941,-0.291947109,0.274942246,-0.875931519,0.766955263
6,2018,34,5,0.066098188,27.25,0,365,-0.360884082,0.858523244,-0.209719285,0.761531536,-0.562806041,0.774736119,-0.305084755,0.436838259,-0.476277787,0.927034234
6,2019,34,6,0.117975098,30.2962963,0,365,NA,NA,NA,NA,-0.701808657,0.725610852,-0.388062007,0.412626104,-0.229107963,0.843423189
6,2009,35,5,0.129181104,16.07017544,0,365,0.011346926,0.521237585,-0.543353002,0.553886888,-0.273344929,0.519982017,-0.162125883,0.307179052,-0.950238739,0.791971176
6,2010,35,6,0.142203539,16,0,365,0.802411473,0.517334781,0.235880216,0.554518382,-0.009719271,0.603931903,0.01406508,0.344843619,0.2335006,0.77915624
6,2011,35,7,0.260690134,18.66666667,0,365,1.15319964,0.487678914,-0.225753537,0.60091374,0.306693171,0.449661391,0.158429572,0.275419345,-0.661347592,0.842942997
6,2012,35,8,0.271861991,19.2,0,366,0.825323998,0.442615117,0.213876238,0.481887714,-0.189243436,0.446997188,-0.114988115,0.262896465,-0.690907044,0.74499773
6,2013,35,9,0.241185235,21.43589744,0,365,0.405457733,0.539101368,0.344218645,0.573960174,0.028783353,0.479200397,0.05946136,0.282533042,-0.622673603,0.769562909
6,2014,35,10,0.255217807,22.15555556,0,365,0.278988267,0.608414275,-0.313256478,0.63315519,0.426578111,0.500436064,0.220382713,0.30087329,0.258347274,0.723678865
6,2015,35,11,0.25065328,22.69387755,0,365,-0.19684418,0.592791373,-0.610712858,0.606244756,-0.706026648,0.582197234,-0.383397249,0.335380327,-0.390624577,0.726003735
6,2016,35,12,0.314516493,23.7037037,0,366,0.525243105,0.655176394,-0.002780576,0.681542175,-0.828760061,0.717392659,-0.461678493,0.41076463,-0.187222592,0.858163096
6,2017,35,13,0.32331041,26.72727273,0,365,0.092843116,0.650142041,-0.532781422,0.678771163,0.252809179,0.433489901,0.162023757,0.26181239,-0.599697147,0.832022159
6,2018,35,14,0.346476148,27.25,0,365,-0.660590346,0.802996923,-0.423735907,0.725751367,-0.666173319,0.715579519,-0.367552965,0.411550777,-0.533742603,0.896792552
6,2019,35,15,0.316965151,30.2962963,0,365,-1.294672129,0.727282318,-1.069232572,0.659331416,-0.31866397,0.659706589,-0.193592903,0.379936815,-0.458695537,0.877725634
11,2006,36,5,0.511223346,13.2,0,365,-0.052620874,0.944227437,-0.030781479,0.802754597,-0.071474168,0.881094857,-0.038175508,0.489424402,-0.059821949,0.996821553
11,2009,36,8,0.630242981,24.66666667,0,365,-0.289983547,0.906395277,-0.173407022,0.777735433,-0.453564655,0.759189662,-0.249432432,0.426203811,-0.470771901,0.919965222
