"group","year","female","age","rank","group_size","died","days_survived_this_year_this_group","gg_mean","gg_sd","gr_mean","gr_sd","sg_mean","sg_sd","sr_mean","sr_sd","f_mean","f_sd"
5,2009,19,11,0.353901447,19.21518987,0,365,-0.066640087,0.404297234,-0.137771198,0.320120301,-0.90327403,0.447568514,-0.405916778,0.242879444,-0.223272485,0.746395194
5,2010,19,12,0.405512573,19.92,0,365,0.066080013,0.449269915,0.037645642,0.327156596,-0.25284569,0.592395427,-0.113047079,0.301532662,0.078931228,0.873202317
5,2011,19,13,0.412162364,22.3030303,0,365,0.286543147,0.357374626,0.232989855,0.301776658,-0.15720459,0.363311643,-0.071750939,0.207267677,0.240254779,0.725185223
5,2012,19,14,0.423788437,23.41071429,0,366,0.02940756,0.37706268,-0.024561486,0.306006376,-0.62965309,0.423242479,-0.248875046,0.229419316,-0.668588446,0.771062188
5,2013,19,15,0.518279914,18.83333333,0,365,0.181496283,0.581809316,0.201336298,0.418573637,-0.589592145,0.555448013,-0.278903276,0.28463641,0.726385253,0.844361648
5,2014,19,16,0.592240188,16.55555556,0,365,-0.173907558,0.636405707,-0.120463756,0.430565615,-0.661477652,0.750164399,-0.318851848,0.373418324,-0.238052277,0.963926819
5,2015,19,17,0.463426596,15.74285714,0,365,-0.112836245,0.455304543,-0.017963848,0.336756301,0.079900219,0.512642934,0.025584204,0.267398963,0.693646308,0.797345642
5,2016,19,18,0.266806734,11.88888889,0,366,-0.160381331,0.57037706,-0.139218197,0.401880934,0.015794584,0.61004754,0.025231169,0.309081574,-0.08168058,0.907105096
5,2017,19,19,0.223511665,14.36,0,365,-0.271986095,0.48439104,-0.175275551,0.348215881,-0.946612627,0.705141063,-0.457152891,0.352831011,-0.125083707,0.915126407
5,2018,19,20,0.219470353,16.33333333,0,365,-0.588980826,0.58765829,-0.397881017,0.397739117,-0.50125702,0.760826066,-0.241294999,0.379270451,-0.014406315,0.917223935
5,2019,19,21,0.336378746,18.25,0,365,-0.705853365,0.648986843,-0.450304329,0.439747688,-1.148577175,0.640753634,-0.544897923,0.325819283,-0.377237867,0.897144535
3,2007,20,19,0.578157095,4.904761905,0,302,0.457678076,0.503582841,0.396748795,0.398102598,0.495210243,0.508033786,0.255560763,0.272696623,1.693152122,0.834640933
3,2008,20,20,0.661655609,5.6,0,366,0.305955155,0.494575953,0.325576638,0.395628601,0.458845848,0.480657175,0.256468742,0.266349566,0.400369814,0.841612045
3,2009,20,21,0.683662214,5.333333333,0,365,0.679086893,0.485418668,0.471116756,0.396169252,0.186299075,0.611312387,0.086143856,0.31252166,0.571347704,0.866880048
3,2010,20,22,0.788484859,7.571428571,0,365,0.455982155,0.565640676,0.360182413,0.409955532,0.870276329,0.744043538,0.426365365,0.375050491,0.920872773,0.928833963
3,2011,20,23,0.637266323,9.24,0,365,0.343097063,0.520636684,0.26078807,0.396636828,0.684459331,0.518336739,0.334008786,0.274554368,1.474384418,0.869911239
3,2012,20,24,0.629315495,8.388888889,1,94,0.762458928,0.600321633,0.481321604,0.416149297,0.915056072,0.645360654,0.450860778,0.327445313,0.358576065,1.009721203
7,2004,20,16,0.350645197,11.89189189,0,273,NA,NA,NA,NA,-1.298066306,0.588615579,-0.618663965,0.302883592,-0.408920649,0.88057672
7,2005,20,17,0.403291159,15.375,0,365,0.239667677,0.51918548,0.089958183,0.389476257,-0.937859857,0.464004451,-0.41869006,0.251489692,0.023251212,0.794544665
7,2006,20,18,0.401730673,17.23728814,0,365,-0.504139688,0.499593014,-0.340987369,0.37636165,-1.54639823,0.664131235,-0.749872985,0.337637373,-0.011493979,0.82001513
7,2007,20,19,0.45155626,15.7,0,63,0.73784039,0.552992358,0.496463806,0.407074744,-0.638376009,0.776394376,-0.309474018,0.387988789,-0.380661869,0.935818936
10,2002,20,14,0.215296513,35.89767442,0,365,NA,NA,NA,NA,-1.381162885,0.5299792,-0.654412406,0.273580688,-0.616211849,0.786164828
10,2003,20,15,0.278334143,36.8202765,0,365,-0.020256019,0.767972774,-0.016867883,0.501871923,-0.783394659,0.451413915,-0.364955035,0.242091589,-0.806851413,0.832944902
10,2004,20,16,0.319787091,29.56989247,0,93,-0.022081165,0.752579247,-0.016381663,0.499660865,-1.492455694,0.616734474,-0.70630529,0.316500169,-0.68702794,0.910967489
5,2014,21,5,0.585935435,16.55555556,0,365,0.459467535,0.581452667,0.267449185,0.414614845,0.18570372,0.638919749,0.0832657,0.327287785,0.080158062,0.917396682
5,2015,21,6,0.665022461,15.74285714,0,365,0.683129208,0.454623734,0.341686248,0.343147708,0.222948408,0.491592372,0.120954624,0.255868018,-0.359230737,0.828165614
5,2016,21,7,0.588101069,11.88888889,0,366,0.176979756,0.545180597,0.1385392,0.383048041,0.207712974,0.606108695,0.102716309,0.308939793,0.146632214,0.878711735
5,2017,21,8,0.655658437,14.36,0,365,0.504510924,0.440395804,0.191838623,0.338391108,0.495071739,0.530789959,0.250260473,0.275375999,-0.092504227,0.92320754
5,2018,21,9,0.633353409,16.33333333,0,365,0.065453877,0.52780622,0.095861318,0.372258999,0.24769318,0.677662164,0.132953618,0.338049853,0.664402267,0.917916284
5,2019,21,10,0.687149068,18.25,0,365,-0.706664159,0.660119427,-0.447880022,0.445140381,-0.595700294,0.568501217,-0.276335009,0.293184188,-0.161436581,0.851692534
4,2013,22,5,0.395306088,11.46666667,0,365,0.19556238,0.58308608,0.05501425,0.401203099,-0.380005388,0.773956918,-0.178747313,0.381585307,0.155129875,0.970594297
4,2014,22,6,0.562500015,11,0,365,-0.050334649,0.712999019,-0.002828124,0.475827882,-0.185113037,0.87914559,-0.089282633,0.437292249,0.279511,0.949832489
4,2015,22,7,0.650000016,10,0,365,-0.078820991,0.730767948,-0.051333999,0.484402278,-0.085376057,0.881871275,-0.039512092,0.431576313,-0.036495743,0.990952892
1,2006,23,5,0.408786349,22.12328767,0,365,-0.222964639,0.349295792,0.104068838,0.295741637,0.19601242,0.330768368,0.048019309,0.197833398,0.487491266,0.627477567
1,2007,23,6,0.624788907,21.825,0,365,0.431929993,0.371217141,0.249672769,0.312987609,1.131098451,0.298188056,0.479818755,0.192954188,1.216980686,0.651886202
1,2008,23,7,0.770720045,22.63207547,0,366,0.533927611,0.366580005,0.342116693,0.309503503,0.620029048,0.378719995,0.300168531,0.212647352,0.854482215,0.712775997
1,2009,23,8,0.863714845,24.51351351,0,365,0.180831999,0.325887141,0.075400269,0.284238974,0.585393577,0.305258178,0.252807449,0.184442812,0.286810573,0.661053066
1,2010,23,9,0.914074456,26.5942029,0,365,0.372539259,0.377577628,0.170871653,0.305117909,0.616241653,0.350349221,0.322778812,0.200303052,0.141928999,0.755877174
1,2011,23,10,0.880312729,29.53968254,0,365,0.225765768,0.369607815,0.009449277,0.302853883,0.882539663,0.323822247,0.428146283,0.198428298,0.509934122,0.73952889
1,2012,23,11,0.935596916,30.08737864,0,366,0.440569288,0.311673938,0.301164239,0.270675552,1.008203308,0.266675674,0.471328089,0.168413765,1.026078472,0.617421149
1,2013,23,12,0.865713688,29.83116883,0,365,-0.108866672,0.408857283,0.105976109,0.31844422,0.75467323,0.358897844,0.35372132,0.201379115,0.929531216,0.690766423
1,2014,23,13,0.817539858,30.8,0,365,0.170566326,0.3706126,0.102427298,0.30754072,0.751747074,0.297882991,0.352818849,0.177005024,0.974755378,0.629081706
1,2015,23,14,0.850000598,21.42857143,0,365,0.0164663,0.448314879,0.140112078,0.33782691,1.003345726,0.460290376,0.485647886,0.242239075,0.804878692,0.786526865
1,2016,23,15,0.87530304,18.34782609,0,366,-0.388432474,0.58724247,-0.262290792,0.405222642,1.624638634,0.495018838,0.790436926,0.264679588,0.14255207,0.864076882
1,2017,23,16,0.868099135,21.91111111,0,365,-0.000149596,0.438069751,0.11245708,0.327320771,1.374110822,0.348635265,0.655586442,0.204159023,0.479760899,0.822717014
1,2018,23,17,0.919317764,22.05405405,1,300,-0.156691622,0.480212287,-0.041507596,0.346643909,1.140265946,0.420531661,0.617264582,0.233686949,0.069390197,0.910335253
1,2002,24,15,0.759625511,35.80334728,0,365,-0.180980508,0.714139827,-0.11031088,0.473238368,1.295966044,0.29902249,0.572848757,0.18650461,1.017581907,0.648548247
1,2003,24,16,0.754177357,28.18828452,0,365,-0.443396433,0.675182792,-0.287248686,0.454498415,1.232585324,0.254304841,0.539841169,0.176530145,0.78976656,0.775782924
1,2004,24,17,0.735035509,17.22282609,0,366,0.936386508,0.402843041,0.609525924,0.33035444,0.854562062,0.266268079,0.415447492,0.184961788,0.868781111,0.667131938
1,2005,24,18,0.646868054,20.05128205,0,365,0.345639317,0.511353518,0.266921036,0.380732762,0.191799021,0.352021645,0.092484389,0.201727082,-0.51774691,0.772386795
1,2006,24,19,0.668030769,22.12328767,0,365,0.755792821,0.434120934,0.35056656,0.348571879,-1.198946825,0.459873832,-0.582101149,0.24593912,-0.374178075,0.682776659
1,2007,24,20,0.742555026,21.825,0,365,0.44206042,0.468364072,0.532762472,0.373549715,0.392980343,0.326750862,0.203905287,0.196941675,0.428290164,0.732351576
1,2008,24,21,0.751342433,22.63207547,0,366,0.824657784,0.43850936,0.548986289,0.348690744,-0.01592695,0.401536002,0.023116393,0.222042608,0.549793125,0.730284613
1,2009,24,22,0.875717413,24.51351351,0,365,-0.02401749,0.373753977,0.202332669,0.314347661,-0.282171455,0.365813732,-0.096185497,0.205351392,0.163856119,0.653890839
1,2010,24,23,0.885049752,26.5942029,0,365,0.3535868,0.370782509,0.256259997,0.299888542,0.447666638,0.357464243,0.253311727,0.200732882,-0.215750138,0.779111603
1,2011,24,24,0.863359775,29.53968254,0,365,-0.158368504,0.395385569,-0.054867046,0.312976745,0.661256045,0.334697216,0.375468226,0.199347989,0.159094771,0.772559935
1,2012,24,25,0.872742127,30.08737864,0,366,0.193780823,0.322468493,0.28909932,0.278706051,-0.224147034,0.322462074,-0.056432576,0.187866383,-0.009049185,0.656501287
1,2013,24,26,0.862754553,29.83116883,1,173,-0.349310503,0.523709397,-0.169674725,0.366778922,-0.266005446,0.561456954,-0.150313352,0.293618456,-0.353914982,0.881381
7,2004,25,22,0.737221135,11.89189189,0,273,NA,NA,NA,NA,0.876051799,0.359217531,0.477855628,0.212861689,1.365199248,0.808723281
7,2005,25,23,0.805479238,15.375,0,365,0.002971025,0.517812328,0.11078698,0.382108417,1.383312876,0.318417348,0.695264049,0.201379808,0.020950433,0.820850377
7,2006,25,24,0.787860638,17.23728814,0,365,0.278337821,0.44984131,0.316932535,0.344447688,1.123854399,0.370034108,0.568302367,0.219857781,0.127516384,0.791560586
7,2007,25,25,0.799517324,15.7,0,365,-0.425297085,0.668387939,-0.256111375,0.453351353,1.018036782,0.43893795,0.491111631,0.240376239,0.766348724,0.83279189
7,2008,25,26,0.710318627,15.83333333,0,366,-0.029771741,0.587184794,0.075625421,0.435934461,0.901404039,0.463818817,0.455436053,0.254260852,0.474166388,0.878279243
7,2009,25,27,0.696081567,17.20689655,0,365,0.383088164,0.489385043,0.206306286,0.378527151,0.198389782,0.524604051,0.111737281,0.273685116,-0.573309137,0.896229989
7,2010,25,28,0.702120119,16.7,1,94,-0.366399853,0.569903442,-0.21735172,0.390759852,-0.635478135,0.757926658,-0.313665148,0.377160679,-0.29668529,0.950005378
10,2002,25,20,0.485804048,35.89767442,0,365,NA,NA,NA,NA,0.2326768,0.369545029,0.133252037,0.206299318,0.082592468,0.715336305
10,2003,25,21,0.472899073,36.8202765,0,365,-0.022837096,0.747173711,-0.013210757,0.490302306,-0.461634295,0.407975584,-0.176970288,0.220627539,-0.529988738,0.817505315
10,2004,25,22,0.503677797,29.56989247,0,93,-0.017920576,0.763990429,-0.007380396,0.505559415,-0.285985708,0.443560989,-0.114362996,0.238285664,-0.126971829,0.820322081
4,2012,26,19,0.724761915,8,0,50,-0.190386219,0.691916191,-0.127348543,0.472997708,-0.067304743,0.897013417,-0.032617784,0.442068008,-0.017509188,0.989036095
4,2013,26,20,0.541916435,11.46666667,0,365,0.415356825,0.563741775,0.410061765,0.411241249,0.69779557,0.662873312,0.342920777,0.334869176,0.168374839,0.948341393
4,2014,26,21,0.720000017,11,1,125,-0.153191116,0.718150064,-0.10413903,0.479667862,-0.076770206,0.883026518,-0.038964283,0.43592746,0.337501659,0.995263096
10,2002,26,9,0.564021171,35.89767442,0,365,NA,NA,NA,NA,-0.045491432,0.387669153,-0.003489523,0.212203848,-0.590893148,0.779144628
10,2003,26,10,0.554127568,36.8202765,0,365,-0.025073413,0.74028899,-0.017723693,0.500626472,0.58265372,0.342691076,0.260435562,0.195060504,-0.127553981,0.762300383
10,2004,26,11,0.532676714,29.56989247,0,366,-0.034844925,0.753783384,-0.020992568,0.500359304,-0.934160328,0.42371245,-0.430351794,0.231313391,-0.424839287,0.715389788
10,2005,26,12,0.497835293,25.49333333,0,365,0.381408061,0.616931981,0.182831225,0.437387658,-0.271580037,0.43886855,-0.146636676,0.240456862,-0.39652906,0.758109581
10,2006,26,13,0.439241923,26.78846154,0,365,0.736103358,0.463013861,0.291061857,0.364478556,-1.954317471,0.611210872,-0.947122993,0.312427039,-0.580748502,0.717139251
10,2007,26,14,0.437634485,27.18032787,0,365,0.047787345,0.524269835,0.046407395,0.37590264,-0.548408248,0.469865309,-0.266404856,0.250239914,-0.486638758,0.818191893
10,2008,26,15,0.378413479,29.31578947,0,366,0.336658512,0.535202091,0.121611149,0.397076224,-0.592189866,0.432309791,-0.237874548,0.232463494,-0.972606493,0.802684812
10,2009,26,16,0.305002868,30.5,0,365,0.157956577,0.432654793,0.083765734,0.328284695,-0.711534465,0.429568779,-0.340666906,0.231478993,-1.380701148,0.785364286
10,2010,26,17,0.212926216,25.03703704,0,365,-0.056854933,0.386290119,-0.051355384,0.299088064,-0.603507792,0.42263447,-0.279250698,0.226354086,-0.804417521,0.774685607
10,2011,26,18,0.180175518,26.28813559,0,365,-1.049551461,0.51773046,-0.667582565,0.363177664,-0.635089682,0.499929583,-0.280734465,0.262893793,-0.602445727,0.825580552
10,2012,26,19,0.247725265,27.57009346,0,316,-0.384245397,0.38311585,-0.309731905,0.306538921,-0.497081361,0.414710069,-0.228628407,0.226746955,-0.725536749,0.776593977
5,2013,27,5,0.318877177,18.83333333,0,365,-0.255198069,0.627670254,-0.140857002,0.425139523,0.557422459,0.432585982,0.277227174,0.236072604,0.164290741,0.831925488
5,2014,27,6,0.319114818,16.55555556,0,365,0.11477358,0.551221126,0.067344968,0.38142543,-0.23616769,0.671257835,-0.120405996,0.337709591,-0.26943122,0.976885486
5,2015,27,7,0.398313583,15.74285714,0,365,-0.211908231,0.513530177,-0.055855988,0.365745099,0.172293777,0.514255554,0.092411884,0.267391465,0.259019527,0.822928508
5,2016,27,8,0.36203759,11.88888889,0,366,0.007422246,0.562232162,0.037317305,0.38630591,-0.251107798,0.695904777,-0.122866811,0.346311475,0.265514823,0.906284757
5,2017,27,9,0.44707009,14.36,0,365,0.478880593,0.434685105,0.216773239,0.333921871,-0.201124462,0.603073464,-0.106219338,0.306375843,-0.412998822,0.902436782
5,2018,27,10,0.530587945,16.33333333,0,365,-0.309229294,0.548111012,-0.238003715,0.383409816,0.190677343,0.674265065,0.097730068,0.338073288,0.420161219,0.918279939
5,2019,27,11,0.569774,18.25,0,365,-0.703080517,0.640337502,-0.44573885,0.439335148,-0.355490625,0.560703683,-0.160516492,0.289443869,-0.653224002,0.902697696
5,2002,28,17,0.342198488,30,0,365,0.465169299,0.560489273,0.332572969,0.384393568,-0.360991968,0.808755288,-0.173955777,0.401391711,0.218706469,0.97535304
5,2003,28,18,0.458038307,30.04225352,0,365,0.373401081,0.404282264,0.211083214,0.312462424,-0.005443642,0.345360135,0.023134799,0.191965591,-0.23018785,0.856678127
5,2004,28,19,0.468668825,33.36315789,0,366,-0.344620686,0.411354397,-0.087494334,0.314064424,-0.397988882,0.321663252,-0.152003881,0.190703035,-0.300328038,0.70643952
5,2005,28,20,0.450823228,34.20114943,0,365,-0.141469349,0.370869465,0.052471085,0.296042312,-0.322065459,0.316717843,-0.119693124,0.186029075,-0.692007643,0.718029039
5,2006,28,21,0.433593736,37.37423313,0,365,-0.186944715,0.393278542,-0.140591202,0.30350068,-0.233023752,0.29766426,0.018484652,0.184877532,-0.593545802,0.724218444
5,2007,28,22,0.470377255,31.3852459,0,365,0.139225462,0.50307959,0.110074091,0.370144081,0.352742605,0.288286139,0.187184001,0.174313271,-0.673799227,0.742997755
5,2008,28,23,0.649840729,17.8375,0,366,-0.213336122,0.439130089,0.13707836,0.357866649,0.258979715,0.297894542,0.127674561,0.183907544,0.191340961,0.694970904
5,2009,28,24,0.576846573,19.21518987,0,365,-0.22408149,0.414124055,-0.185499861,0.327321809,-0.584399794,0.421441557,-0.228764337,0.226438547,-0.218751855,0.756828954
5,2010,28,25,0.604923167,19.92,0,365,0.223906524,0.417987572,0.177954613,0.315341143,-0.121499128,0.579014458,-0.067574914,0.298193155,-0.170043582,0.904953549
5,2011,28,26,0.562029594,22.3030303,0,365,0.194427623,0.345501682,0.280533674,0.292781542,0.199357355,0.32643833,0.129468082,0.19131675,0.001422409,0.734884114
5,2012,28,27,0.612892193,23.41071429,1,213,-0.10363115,0.380029013,0.075292181,0.300206978,-0.344642786,0.411467741,-0.14793545,0.21955352,-0.274533381,0.771322083
5,2008,29,5,0.496249252,17.8375,0,366,0.842395689,0.316342744,0.319895749,0.283225142,0.897331511,0.287611722,0.353735118,0.180615659,0.932772426,0.651258731
5,2009,29,6,0.640375209,19.21518987,0,365,-0.349280308,0.353190313,0.029688676,0.301760324,0.560708255,0.350219007,0.2179097,0.201340827,-0.224374937,0.735340638
5,2010,29,7,0.658148788,19.92,0,365,-0.273428874,0.454232971,-0.23168307,0.33799362,-1.087004232,0.702013018,-0.527742012,0.353258748,-0.017437631,0.850152082
5,2011,29,8,0.625788353,22.3030303,0,365,0.092376239,0.371203009,0.083659913,0.304191038,-0.126077403,0.356998555,-0.062304347,0.202969414,-0.013109958,0.714757933
5,2012,29,9,0.634238069,23.41071429,1,55,-0.566982624,0.499521414,-0.364041077,0.350823649,-0.220111666,0.523813461,-0.11130353,0.267527797,-0.689843736,0.833810673
1,2009,30,5,0.736324043,24.51351351,0,365,-0.464125923,0.338079989,-0.071071772,0.282318844,0.782766018,0.306237509,0.327345054,0.182174273,0.526870612,0.650896188
1,2010,30,6,0.755325047,26.5942029,0,365,0.479068542,0.350793097,0.277539084,0.292936688,1.27883016,0.330336926,0.537478977,0.190903608,0.395645923,0.747532481
1,2011,30,7,0.78314471,29.53968254,0,365,0.911512439,0.326003727,0.384271684,0.281155113,1.378725289,0.320461235,0.548602593,0.194794422,-0.236933392,0.786824888
1,2012,30,8,0.876522663,30.08737864,0,366,0.174812454,0.321070197,0.010512852,0.274630385,0.889614176,0.27980933,0.323480172,0.178238392,0.4369106,0.653440056
1,2013,30,9,0.794810534,29.83116883,0,365,0.467657213,0.392840976,0.186704951,0.311469025,0.474201131,0.382461551,0.224884515,0.210072954,0.00662835,0.736023693
1,2014,30,10,0.742750741,30.8,0,365,0.431219318,0.355174771,0.192073473,0.298528472,0.701461483,0.299959274,0.318422266,0.180493389,0.689568292,0.636335444
1,2015,30,11,0.739210964,21.42857143,0,365,0.314191386,0.43267448,0.142054797,0.329752014,0.782638192,0.48817234,0.382058413,0.259425623,0.604720272,0.815830882
1,2016,30,12,0.729719063,18.34782609,0,366,0.39770917,0.51380048,0.24236981,0.363125284,-0.774217014,0.761489924,-0.381031826,0.377385263,0.189165684,0.892723125
1,2017,30,13,0.716623898,21.91111111,0,365,-0.051204496,0.463135606,-0.06476095,0.336056859,1.078115461,0.386313355,0.459820022,0.222024472,-0.331297611,0.877684642
1,2018,30,14,0.686776026,22.05405405,0,365,-0.101132244,0.489808015,0.004513069,0.352865256,0.889419202,0.430768859,0.413759093,0.231216868,-0.319562813,0.879308487
1,2019,30,15,0.700866835,23,0,365,-1.672676934,0.56457626,-1.110264896,0.400927487,0.910807963,0.365853549,0.398528399,0.206046674,0.160477799,0.884090619
4,2012,31,11,0.713497627,8,0,50,0.384210559,0.678015208,0.246166329,0.457544677,-0.056895093,0.901068806,-0.029565461,0.444872582,-0.028153387,1.001930356
4,2013,31,12,0.576042084,11.46666667,0,365,0.572311606,0.53669429,0.302294203,0.384427714,1.31335359,0.649270589,0.623887442,0.329776555,-0.221283201,0.941044448
4,2014,31,13,0.600946985,11,0,365,0.548597098,0.591638626,0.38625512,0.413274431,0.090770572,0.856313805,0.050415583,0.419076665,0.28844812,0.972119832
4,2015,31,14,0.651428592,10,0,365,0.82635036,0.663353547,0.438641385,0.455244984,-0.10755709,0.897591562,-0.052510961,0.439733243,-0.057873055,1.002237278
4,2016,31,15,0.583333358,10,0,366,0.328264322,0.666752812,0.210292587,0.451788485,-0.104484372,0.87522071,-0.05015837,0.430443035,-0.013950735,1.011485474
4,2017,31,16,0.672664843,10.07142857,0,365,0.932670473,0.484166648,0.699818322,0.385515785,0.392312563,0.628009193,0.227014951,0.317853761,0.173177935,0.958088572
4,2018,31,17,0.509623028,11,0,365,0.643536228,0.573070281,0.420836702,0.403091369,0.119307291,0.790458314,0.073630914,0.396659976,-0.097078695,0.976499755
4,2019,31,18,0.529914544,14.09090909,0,365,-1.033760181,0.636161984,-0.679284518,0.43648896,1.309222966,0.658241198,0.606976383,0.335372881,-0.145852004,0.967824929
10,2006,31,5,0.241605987,26.78846154,0,365,0.319719691,0.371529296,0.067556094,0.315435527,-0.503763647,0.431884521,-0.250406951,0.232820104,-0.288279752,0.69958403
10,2007,31,6,0.257975647,27.18032787,0,365,0.918509297,0.36346343,0.308328866,0.304635209,-0.804209512,0.515295847,-0.419974781,0.266557144,-0.300958111,0.771444676
10,2008,31,7,0.29227075,29.31578947,0,366,0.425614778,0.384292227,0.067562865,0.317518865,0.169727961,0.396799666,0.020733944,0.22250221,-0.113709103,0.747251653
10,2009,31,8,0.295941035,30.5,0,365,0.205897436,0.346865948,0.173199604,0.292374099,-0.241700118,0.3775241,-0.125860981,0.21134035,-0.079814846,0.708423079
10,2010,31,9,0.266477546,25.03703704,0,365,0.122494544,0.353254467,0.057781459,0.288609077,-0.943779448,0.473994427,-0.456164431,0.246081464,0.209817793,0.710928223
10,2011,31,10,0.311498651,26.28813559,0,365,-0.097277167,0.42637604,-0.130974049,0.317885637,-0.534269454,0.516605073,-0.267586658,0.264571609,-0.11318015,0.821679295
10,2012,31,11,0.329633537,27.57009346,0,316,0.305292072,0.361205614,0.155111121,0.302027603,0.095890631,0.366290668,0.047145414,0.201473816,-0.804136865,0.79981791
4,2014,32,5,0.331250008,11,0,365,0.666657714,0.679818115,0.332345573,0.457760989,0.461736992,0.808366637,0.219671056,0.402539427,0.715822877,0.960352725
4,2015,32,6,0.347222229,10,0,365,-0.070266443,0.741242559,-0.04877269,0.496212999,-0.074292467,0.864770048,-0.034027689,0.427933203,0.382621694,0.983587925
4,2016,32,7,0.375,10,0,366,0.17930673,0.682360099,0.182594067,0.465970567,-0.072582572,0.887138299,-0.033860541,0.439589575,0.004422304,1.007979063
4,2017,32,8,0.535137103,10.07142857,0,365,0.49904468,0.519848592,0.295884418,0.385245606,1.115554711,0.579332434,0.523221717,0.299284421,-0.189050027,0.942581648
4,2018,32,9,0.593217912,11,0,365,0.657603906,0.577243175,0.400615692,0.406442041,0.425895,0.757697028,0.208552716,0.381087601,-0.098288377,0.975891717
4,2019,32,10,0.700000018,14.09090909,0,365,-0.364393575,0.692876654,-0.23514906,0.46913223,0.531544132,0.649248107,0.286369673,0.329288489,-0.14828851,0.953884616
1,2002,33,10,0.08899934,35.80334728,0,365,-0.188307693,0.732301128,-0.123488557,0.482575416,-0.712331184,0.466163592,-0.366841049,0.247775378,-1.038301833,0.801558247
1,2003,33,11,0.087143823,28.18828452,0,235,-0.127312679,0.71709685,-0.078358837,0.481705539,-1.37706387,0.486242355,-0.684641634,0.256674259,-0.711028823,0.847571836
6,2003,33,11,0.182733936,10.83333333,0,130,NA,NA,NA,NA,0.542282933,0.573395981,0.294918404,0.30304184,0.652878896,0.958254381
6,2004,33,12,0.271779387,10.81355932,0,366,-0.472659048,0.669187879,-0.310067688,0.451944464,0.010692246,0.437968245,0.030005888,0.24017121,0.197367479,0.811412299
6,2005,33,13,0.240079947,14.42028986,0,365,0.458654023,0.549271369,0.177440369,0.397697592,-0.866223809,0.524553072,-0.401539746,0.27073429,0.049220113,0.80568977
6,2006,33,14,0.208674409,16.67105263,0,365,0.01421613,0.566388736,0.016232673,0.409044166,-0.721541521,0.545789383,-0.358899811,0.282704466,-0.454886655,0.854957553
6,2007,33,15,0.238357933,18.66666667,1,247,0.318609607,0.568764868,0.143630293,0.406829976,-1.14888896,0.572157525,-0.537808914,0.294308168,-0.708973563,0.90648942
6,2018,34,5,0.066098188,27.25,0,365,-0.672649843,0.585924924,-0.401262598,0.408422671,-0.916226196,0.691836438,-0.440057806,0.344159028,-0.401166216,0.92935445
6,2019,34,6,0.117975098,30.2962963,0,365,-0.277111365,0.700916654,-0.174835799,0.469273211,-0.294164585,0.555780943,-0.145448263,0.282012776,-0.368122115,0.813753343
6,2009,35,5,0.129181104,16.07017544,0,365,-0.204202142,0.508754255,-0.214150598,0.375726509,-0.953756565,0.662719872,-0.476102187,0.333318787,-0.285414077,0.86931629
6,2010,35,6,0.142203539,16,0,365,-0.313019958,0.570938239,-0.190084069,0.402484863,-0.805337231,0.742174192,-0.391149463,0.363781122,-0.379372217,0.926792162
6,2011,35,7,0.260690134,18.66666667,0,365,0.09067367,0.484180026,0.089080899,0.357117867,-0.401999007,0.567738396,-0.207226515,0.290368369,-0.475594729,0.93319534
6,2012,35,8,0.271861991,19.2,0,366,-0.016101823,0.532666498,-0.130029402,0.394431767,0.093347909,0.473785257,0.045022974,0.253938281,-0.703922682,0.922883003
6,2013,35,9,0.241185235,21.43589744,0,365,0.045036281,0.567520351,0.103565792,0.392871562,0.077620622,0.582221869,0.033503303,0.297814926,-0.136564265,0.901018436
6,2014,35,10,0.255217807,22.15555556,0,365,-0.555932236,0.640336158,-0.336951399,0.437476667,-0.44146623,0.68358603,-0.194730525,0.341548293,-0.224485428,0.880658479
6,2015,35,11,0.25065328,22.69387755,0,365,0.253873137,0.519322572,0.003929091,0.373508708,0.369693931,0.579568386,0.155401501,0.29639821,-0.731865041,0.907884032
6,2016,35,12,0.314516493,23.7037037,0,366,-0.565066947,0.579155989,-0.379784027,0.403791986,0.580358898,0.499034962,0.301303892,0.259570274,0.123873619,0.876679908
6,2017,35,13,0.32331041,26.72727273,0,365,0.127680213,0.460021755,-0.006671293,0.335306003,0.451510966,0.400089773,0.217413685,0.218535347,-0.426798224,0.864828763
6,2018,35,14,0.346476148,27.25,0,365,-0.6909301,0.537160407,-0.489003274,0.370443879,0.087310839,0.556692741,0.052331592,0.284276337,-0.499214567,0.912787501
6,2019,35,15,0.316965151,30.2962963,0,365,-2.424064265,0.545400042,-1.633961325,0.381654225,1.162157797,0.404793918,0.565090546,0.218491978,-0.587968148,0.865838617
11,2006,36,5,0.511223346,13.2,0,365,-0.041154923,0.730992298,-0.024418538,0.48703638,-0.170255527,0.867370327,-0.082034849,0.426766922,0.356974968,1.011340434
11,2009,36,8,0.630242981,24.66666667,0,365,-0.353986119,0.691214584,-0.230467565,0.463814974,0.130193419,0.719350227,0.062361515,0.357854184,0.100068043,0.976034801
11,2010,36,9,0.637760869,25.14705882,0,365,-0.780188698,0.515798625,-0.428290518,0.359173877,1.179276111,0.344801899,0.558509554,0.199363665,-0.147138693,0.787554209
11,2011,36,10,0.652730845,26.76666667,0,365,-0.387001957,0.55104578,-0.199742493,0.386124047,0.513837665,0.468621506,0.259019343,0.248708034,0.70083209,0.863828172
