year,ikt_ID,jkt_ID,ijkt_ID,i2jkt_ID,exposure,count
2002,265,324,6353,6169,39,0
2002,265,378,6355,6171,31,0
2002,265,494,6358,6174,52,0
2002,265,523,6360,6176,162,2
2002,265,754,6363,6179,52,0
2002,265,787,6366,6181,5,0
2002,265,886,6368,6183,71,0
2002,265,930,6371,6185,29,0
2002,265,1172,6376,6189,142,0
2002,265,1265,6378,6191,3,0
2002,265,1337,6379,6192,65,1
2002,265,1369,6382,6194,47,0
2002,265,1377,6384,6196,177,0
2002,265,1386,6386,6198,122,0
2002,265,1769,6389,6201,21,0
2002,265,1826,6391,6203,30,0
2002,265,1862,6393,6205,77,2
2002,265,1871,6395,6207,67,0
2002,265,2013,6398,6210,72,0
2002,265,2081,6400,6212,11,0
2002,265,2125,6401,6213,76,0
2002,265,2213,6404,6215,37,0
2002,265,2325,6406,6217,139,0
2002,265,2539,6412,6223,65,1
2002,265,2810,6414,6225,78,0
2002,265,2962,6416,6227,109,0
2002,265,2972,6418,6229,12,0
2002,265,2986,6420,6231,132,0
2002,265,3018,6423,6234,110,1
2002,265,3032,6425,6236,41,0
2002,265,3036,6427,6238,59,1
2002,265,3273,6430,6240,54,0
2002,265,3285,6432,6242,84,0
2002,265,3402,6434,6244,105,0
2002,265,3410,6436,6246,73,0
2002,267,1,9,6248,25,0
2002,267,4,105,6250,49,0
2002,267,144,3717,6271,58,0
2002,267,221,5343,6281,55,0
2002,267,265,6351,6287,48,0
2002,267,324,6438,6289,39,0
2002,267,378,6448,6298,32,0
2002,267,494,6459,6308,53,1
2002,267,523,6466,6315,161,0
2002,267,754,6507,6355,53,0
2002,267,787,6510,6357,5,0
2002,267,886,6530,6374,72,0
2002,267,930,6534,6378,29,0
2002,267,1172,6587,6426,143,1
2002,267,1265,6600,6436,3,0
2002,267,1337,6610,6442,65,1
2002,267,1369,6615,6446,47,0
2002,267,1377,6617,6448,178,0
2002,267,1386,6619,6450,122,0
2002,267,1769,6719,6536,23,0
2002,267,1826,6725,6542,31,0
2002,267,1862,6727,6544,77,0
2002,267,1871,6734,6551,68,1
2002,267,2013,6763,6579,73,0
2002,267,2081,6768,6583,11,0
2002,267,2125,6778,6591,77,1
2002,267,2213,6790,6601,37,0
2002,267,2325,6818,6626,140,0
2002,267,2539,6838,6642,65,0
2002,267,2810,6870,6672,78,0
2002,267,2962,6885,6684,111,2
2002,267,2972,6887,6686,12,0
2002,267,2986,6893,6691,135,3
2002,267,3018,6901,6699,113,0
2002,267,3032,6904,6701,42,0
2002,267,3036,6906,6703,62,2
2002,267,3273,6945,6735,54,0
2002,267,3285,6952,6742,84,0
2002,267,3402,6960,6750,105,0
2002,267,3410,6962,6752,75,1
2002,324,1,11,7758,26,1
2002,324,4,107,7760,49,0
2002,324,144,3723,7772,58,0
2002,324,221,5345,7786,55,0
2002,324,265,6353,7793,49,1
2002,324,267,6438,7795,85,0
2002,324,378,7885,7805,32,0
2002,324,494,7891,7811,52,0
2002,324,523,7902,7822,161,0
2002,324,754,7950,7869,53,0
2002,324,787,7953,7871,5,0
2002,324,886,7965,7882,72,0
2002,324,930,7968,7885,28,0
2002,324,1172,7996,7913,143,1
2002,324,1265,8005,7920,3,0
2002,324,1337,8007,7922,64,0
2002,324,1369,8010,7924,47,0
2002,324,1377,8012,7926,178,0
2002,324,1386,8014,7928,122,0
2002,324,1769,8054,7967,23,0
2002,324,1826,8056,7969,32,1
2002,324,1862,8058,7971,78,2
2002,324,1871,8066,7979,67,0
2002,324,2013,8093,8005,73,0
2002,324,2081,8107,8016,11,0
2002,324,2125,8114,8022,76,0
2002,324,2213,8124,8030,37,1
2002,324,2325,8150,8056,141,1
2002,324,2539,8179,8085,65,0
2002,324,2810,8200,8104,78,0
2002,324,2962,8203,8107,110,1
2002,324,2972,8205,8109,12,0
2002,324,2986,8208,8111,133,1
2002,324,3018,8216,8118,112,0
2002,324,3032,8218,8120,42,0
2002,324,3036,8220,8122,60,0
2002,324,3273,8267,8162,54,0
2002,324,3285,8278,8173,85,1
2002,324,3402,8292,8186,105,0
2002,324,3410,8294,8188,74,0
2002,378,1,13,8845,25,0
2002,378,4,109,8847,50,1
2002,378,144,3726,8853,58,0
2002,378,221,5347,8856,55,0
2002,378,265,6355,8859,48,0
2002,378,267,6448,8861,84,0
2002,378,324,7885,8866,39,0
2002,378,494,8905,8872,52,0
2002,378,523,8910,8877,161,0
2002,378,754,8921,8888,53,0
2002,378,787,8924,8890,5,0
2002,378,886,8929,8895,72,0
2002,378,930,8932,8898,29,0
2002,378,1172,8941,8907,142,0
2002,378,1265,8944,8909,3,0
2002,378,1337,8945,8910,62,0
2002,378,1369,8948,8912,47,0
2002,378,1377,8950,8914,178,0
2002,378,1386,8952,8916,121,0
2002,378,1769,8959,8923,23,0
2002,378,1826,8961,8925,31,0
2002,378,1862,8963,8927,77,0
2002,378,1871,8968,8932,67,0
2002,378,2013,8977,8941,73,0
2002,378,2081,8980,8944,11,0
2002,378,2125,8981,8945,75,0
2002,378,2213,8984,8948,37,0
2002,378,2325,8992,8956,140,0
2002,378,2539,8998,8962,65,0
2002,378,2810,9001,8965,77,0
2002,378,2962,9003,8967,109,0
2002,378,2972,9005,8969,12,0
2002,378,2986,9007,8971,132,0
2002,378,3018,9013,8977,113,0
2002,378,3032,9015,8979,42,0
2002,378,3036,9017,8981,60,0
2002,378,3273,9024,8988,53,0
2002,378,3285,9029,8993,84,0
2002,378,3402,9034,8998,105,0
2002,378,3410,9036,9000,73,0
2002,494,1,15,11543,25,0
2002,494,4,111,11545,50,1
2002,494,144,3736,11557,58,0
2002,494,221,5350,11569,56,1
2002,494,265,6358,11576,48,0
2002,494,267,6459,11578,86,1
2002,494,324,7891,11585,39,0
2002,494,378,8905,11596,32,0
2002,494,523,11121,11602,162,1
2002,494,754,11182,11663,53,0
2002,494,787,11185,11665,5,0
2002,494,886,11196,11676,73,1
2002,494,930,11208,11687,29,0
2002,494,1172,11234,11711,143,1
2002,494,1265,11238,11714,3,0
2002,494,1337,11242,11718,64,0
2002,494,1369,11245,11720,47,0
2002,494,1377,11247,11722,178,0
2002,494,1386,11252,11727,122,0
2002,494,1769,11295,11769,23,0
2002,494,1826,11297,11771,31,0
2002,494,1862,11299,11773,77,0
2002,494,1871,11307,11781,68,1
2002,494,2013,11334,11808,73,0
2002,494,2081,11358,11832,11,0
2002,494,2125,11359,11833,78,2
2002,494,2213,11376,11847,37,0
2002,494,2325,11408,11879,140,0
2002,494,2539,11444,11915,65,0
2002,494,2810,11453,11924,78,0
2002,494,2962,11456,11926,110,1
