year,ikt_ID,jkt_ID,ijkt_ID,exposure,count
2002,1,4,1,519,1
2002,1,146,3,221,1
2002,1,223,5,435,1
2002,1,267,7,494,6
2002,1,269,9,492,2
2002,1,326,11,420,0
2002,1,380,13,477,4
2002,1,496,15,395,1
2002,1,525,17,456,4
2002,1,756,19,358,1
2002,1,789,21,120,0
2002,1,889,22,462,5
2002,1,933,24,419,2
2002,1,1176,27,354,2
2002,1,1270,29,8,0
2002,1,1342,30,421,0
2002,1,1374,32,456,2
2002,1,1382,34,145,2
2002,1,1391,36,160,1
2002,1,1775,38,508,0
2002,1,1832,40,429,1
2002,1,1868,42,458,2
2002,1,1877,44,425,2
2002,1,1881,46,2,0
2002,1,2020,47,488,11
2002,1,2075,49,2,0
2002,1,2088,50,182,1
2002,1,2132,51,501,1
2002,1,2220,53,438,1
2002,1,2333,55,470,0
2002,1,2551,58,451,0
2002,1,2824,60,415,2
2002,1,2976,62,488,4
2002,1,2986,64,59,1
2002,1,3000,66,372,3
2002,1,3012,68,2,0
2002,1,3032,69,504,3
2002,1,3046,71,387,1
2002,1,3050,73,384,2
2002,1,3287,75,388,0
2002,1,3299,77,419,2
2002,1,3416,79,344,2
2002,1,3424,81,405,0
2002,4,146,98,221,0
2002,4,223,100,421,2
2002,4,267,102,471,6
2002,4,269,104,469,2
2002,4,326,106,414,1
2002,4,380,108,469,5
2002,4,496,110,391,4
2002,4,525,112,449,2
2002,4,756,114,354,0
2002,4,789,116,98,0
2002,4,889,117,458,3
2002,4,933,119,405,1
2002,4,1176,122,340,6
2002,4,1270,124,5,0
2002,4,1342,125,415,1
2002,4,1374,127,448,2
2002,4,1382,129,168,0
2002,4,1391,131,177,2
2002,4,1775,133,492,4
2002,4,1832,135,414,0
2002,4,1868,137,444,1
2002,4,1877,139,420,4
2002,4,2020,142,466,8
2002,4,2088,144,170,3
2002,4,2132,145,503,6
2002,4,2220,147,426,0
2002,4,2333,149,467,6
2002,4,2551,152,429,3
2002,4,2824,154,404,2
2002,4,2976,156,481,7
2002,4,2986,158,64,0
2002,4,3000,160,368,3
2002,4,3032,163,494,5
2002,4,3046,165,386,0
2002,4,3050,167,379,1
2002,4,3287,169,374,4
2002,4,3299,171,411,0
2002,4,3416,173,324,2
2002,4,3424,175,388,4
2002,146,223,3791,200,1
2002,146,267,3793,230,1
2002,146,269,3795,228,3
2002,146,326,3801,167,1
2002,146,380,3804,228,1
2002,146,496,3814,173,2
2002,146,525,3819,209,3
2002,146,756,3857,137,0
2002,146,789,3860,42,0
2002,146,889,3863,200,2
2002,146,933,3871,186,0
2002,146,1176,3915,138,2
2002,146,1270,3925,4,0
2002,146,1342,3931,193,4
2002,146,1374,3940,195,0
2002,146,1382,3942,112,0
2002,146,1391,3944,123,2
2002,146,1775,3960,230,1
2002,146,1832,3969,164,0
2002,146,1868,3971,194,1
2002,146,1877,3973,201,0
2002,146,2020,4000,272,2
2002,146,2088,4007,16,0
2002,146,2132,4008,230,4
2002,146,2220,4018,195,0
2002,146,2333,4029,201,1
2002,146,2551,4040,203,1
2002,146,2824,4067,161,0
2002,146,2976,4072,218,1
2002,146,2986,4074,1,0
2002,146,3000,4084,156,2
2002,146,3032,4091,227,0
2002,146,3046,4097,167,0
2002,146,3050,4099,193,0
2002,146,3287,4107,162,0
2002,146,3299,4111,181,1
2002,146,3416,4115,112,2
2002,146,3424,4117,171,1
2002,223,267,5453,388,1
2002,223,269,5455,397,3
2002,223,326,5457,332,1
2002,223,380,5459,378,0
2002,223,496,5462,293,2
2002,223,525,5464,372,1
2002,223,756,5467,260,1
2002,223,789,5483,84,0
2002,223,889,5492,362,4
2002,223,933,5495,323,1
2002,223,1176,5509,264,5
2002,223,1270,5513,7,0
2002,223,1342,5514,327,3
2002,223,1374,5523,363,2
2002,223,1382,5531,158,3
2002,223,1391,5536,173,0
2002,223,1775,5562,410,4
2002,223,1832,5573,335,1
2002,223,1868,5590,366,1
2002,223,1877,5592,336,2
2002,223,2020,5601,392,4
2002,223,2088,5603,101,1
2002,223,2132,5612,428,1
2002,223,2220,5615,343,0
2002,223,2333,5617,388,0
2002,223,2551,5633,354,1
2002,223,2824,5638,312,2
2002,223,2976,5640,402,2
2002,223,2986,5642,40,0
2002,223,3000,5644,296,1
2002,223,3032,5647,419,3
2002,223,3046,5649,293,2
2002,223,3050,5653,287,4
2002,223,3287,5662,289,3
2002,223,3299,5664,329,1
2002,223,3416,5667,246,0
2002,223,3424,5669,304,1
2002,267,269,6465,443,8
2002,267,326,6467,396,1
2002,267,380,6469,431,4
2002,267,496,6472,358,5
2002,267,525,6474,426,2
2002,267,756,6477,329,0
2002,267,789,6480,100,0
2002,267,889,6482,428,5
2002,267,933,6485,383,6
2002,267,1176,6489,314,2
2002,267,1270,6491,3,0
2002,267,1342,6492,391,3
2002,267,1374,6495,430,0
2002,267,1382,6497,171,0
2002,267,1391,6499,185,1
2002,267,1775,6502,475,6
2002,267,1832,6504,390,3
2002,267,1868,6506,420,5
2002,267,1877,6508,391,7
2002,267,2020,6511,453,6
2002,267,2088,6513,142,1
2002,267,2132,6514,473,3
2002,267,2220,6517,404,1
2002,267,2333,6519,440,4
2002,267,2551,6523,411,4
2002,267,2824,6525,369,1
2002,267,2976,6527,458,6
2002,267,2986,6529,54,0
2002,267,3000,6531,347,4
2002,267,3032,6534,474,3
2002,267,3046,6536,355,0
2002,267,3050,6538,352,5
2002,267,3287,6541,353,2
2002,267,3299,6543,390,0
2002,267,3416,6545,306,4
2002,267,3424,6547,359,6
2002,269,326,6549,386,5
2002,269,380,6559,435,6
2002,269,496,6570,357,4
2002,269,525,6577,432,3
2002,269,756,6618,329,0
2002,269,789,6621,90,0
2002,269,889,6641,427,3
2002,269,933,6645,384,0
2002,269,1176,6697,333,3
2002,269,1270,6711,9,0
2002,269,1342,6721,381,9
2002,269,1374,6726,432,1
2002,269,1382,6728,183,0
2002,269,1391,6730,197,3
2002,269,1775,6828,475,4
2002,269,1832,6834,398,1
2002,269,1868,6836,424,1
2002,269,1877,6843,397,12
2002,269,1881,6847,1,0
2002,269,2020,6872,450,9
2002,269,2075,6878,1,0
2002,269,2088,6879,137,2
2002,269,2132,6889,477,6
2002,269,2220,6901,402,0
2002,269,2333,6929,435,7
2002,269,2551,6947,410,5
2002,269,2824,6979,377,4
2002,269,2976,6993,458,5
2002,269,2986,6995,46,0
2002,269,3000,7001,360,2
2002,269,3012,7003,1,0
2002,269,3032,7010,467,9
2002,269,3046,7013,365,1
2002,269,3050,7015,355,4
2002,269,3287,7054,358,4
2002,269,3299,7061,383,1
2002,269,3416,7069,313,2
2002,269,3424,7071,359,12
2002,326,380,8004,375,0
2002,326,496,8010,293,2
2002,326,525,8021,365,2
2002,326,756,8068,250,0
2002,326,789,8071,64,0
2002,326,889,8083,362,0
2002,326,933,8086,319,3
2002,326,1176,8116,269,0
2002,326,1270,8126,5,0
2002,326,1342,8128,323,0
2002,326,1374,8130,356,0
2002,326,1382,8132,127,2
2002,326,1391,8134,142,1
2002,326,1775,8174,403,0
2002,326,1832,8176,326,1
2002,326,1868,8178,345,1
2002,326,1877,8186,328,1
2002,326,2020,8212,391,3
2002,326,2088,8224,128,0
2002,326,2132,8231,409,0
2002,326,2220,8241,336,1
2002,326,2333,8267,371,2
2002,326,2551,8294,352,0
2002,326,2824,8316,313,0
2002,326,2976,8319,392,1
2002,326,2986,8321,40,0
2002,326,3000,8323,289,1
2002,326,3032,8330,409,1
2002,326,3046,8332,287,0
2002,326,3050,8334,287,1
2002,326,3287,8381,287,2
2002,326,3299,8392,325,0
2002,326,3416,8406,241,3
2002,326,3424,8408,304,2
2002,380,496,9062,334,4
2002,380,525,9067,404,4
2002,380,756,9078,307,0
2002,380,789,9081,110,0
2002,380,889,9086,418,0
2002,380,933,9089,364,2
2002,380,1176,9098,287,1
2002,380,1270,9101,4,0
2002,380,1342,9102,371,3
2002,380,1374,9104,410,0
2002,380,1382,9106,171,0
2002,380,1391,9108,189,1
2002,380,1775,9115,458,3
2002,380,1832,9117,378,0
2002,380,1868,9119,400,3
2002,380,1877,9124,374,2
2002,380,1881,9128,2,0
2002,380,2020,9134,434,10
2002,380,2075,9137,2,0
2002,380,2088,9138,117,0
2002,380,2132,9139,467,3
2002,380,2220,9142,384,1
2002,380,2333,9150,420,1
2002,380,2551,9155,395,1
2002,380,2824,9158,362,2
2002,380,2976,9160,444,4
2002,380,2986,9162,38,0
2002,380,3000,9165,318,0
2002,380,3012,9167,2,0
2002,380,3032,9172,458,1
2002,380,3046,9174,345,0
2002,380,3050,9176,338,2
2002,380,3287,9183,323,11
2002,380,3299,9188,366,6
2002,380,3416,9193,273,0
2002,380,3424,9195,345,1
2002,496,525,11296,320,18
2002,496,756,11357,222,0
2002,496,789,11360,71,0
2002,496,889,11371,337,0
2002,496,933,11382,284,6
2002,496,1176,11409,232,2
2002,496,1270,11413,5,0
2002,496,1342,11417,288,4
2002,496,1374,11420,328,1
2002,496,1382,11422,135,1
2002,496,1391,11427,153,0
2002,496,1775,11470,382,3
2002,496,1832,11472,297,0
2002,496,1868,11474,319,2
2002,496,1877,11482,293,2
2002,496,1881,11486,1,0
2002,496,2020,11511,351,3
2002,496,2075,11536,1,0
2002,496,2088,11537,83,0
2002,496,2132,11538,386,0
2002,496,2220,11555,303,4
2002,496,2333,11587,351,2
2002,496,2551,11623,313,1
2002,496,2824,11633,284,0
2002,496,2976,11636,362,2
2002,496,2986,11645,21,0
2002,496,3000,11648,257,0
2002,496,3012,11651,1,0
2002,496,3032,11657,383,3
2002,496,3046,11659,257,0
2002,496,3050,11661,249,4
2002,496,3287,11710,233,12
2002,496,3299,11722,288,4
2002,496,3416,11740,215,0
2002,496,3424,11742,260,2
2002,525,756,11945,293,0
2002,525,789,11948,83,0
2002,525,889,11959,405,0
2002,525,933,11963,351,1
2002,525,1176,11984,290,4
2002,525,1270,11987,8,0
2002,525,1342,11988,357,3
2002,525,1374,11991,392,1
2002,525,1382,11993,150,2
2002,525,1391,11995,166,0
2002,525,1775,12025,447,1
2002,525,1832,12027,368,0
2002,525,1868,12029,384,2
2002,525,1877,12037,367,2
2002,525,1881,12041,1,0
2002,525,2020,12060,423,3
2002,525,2075,12072,1,0
2002,525,2088,12073,129,0
2002,525,2132,12074,451,3
2002,525,2220,12085,370,2
2002,525,2333,12110,414,5
2002,525,2551,12128,381,0
2002,525,2824,12138,345,1
2002,525,2976,12140,431,2
2002,525,2986,12144,42,0
2002,525,3000,12147,320,1
2002,525,3012,12149,1,0
2002,525,3032,12155,442,4
2002,525,3046,12157,333,0
2002,525,3050,12159,325,2
2002,525,3287,12192,321,9
2002,525,3299,12204,349,11
2002,525,3416,12219,282,5
2002,525,3424,12221,339,3
2002,756,789,16563,47,45
2002,756,889,16567,296,0
2002,756,933,16570,254,0
2002,756,1176,16580,204,0
2002,756,1270,16583,5,0
2002,756,1342,16584,255,0
2002,756,1374,16591,286,0
2002,756,1382,16598,110,0
2002,756,1391,16602,126,0
2002,756,1775,16615,341,0
2002,756,1832,16622,256,0
2002,756,1868,16632,282,0
2002,756,1877,16634,263,0
2002,756,1881,16636,1,0
2002,756,2020,16640,325,0
2002,756,2075,16642,1,0
2002,756,2088,16643,85,0
2002,756,2132,16648,349,1
2002,756,2220,16650,263,0
2002,756,2333,16652,308,0
2002,756,2551,16664,280,3
2002,756,2824,16666,246,0
2002,756,2976,16668,332,0
2002,756,2986,16670,24,0
2002,756,3000,16672,227,0
2002,756,3012,16674,1,0
2002,756,3032,16676,343,1
2002,756,3046,16678,221,0
2002,756,3050,16682,217,0
2002,756,3287,16690,218,0
2002,756,3299,16692,256,1
2002,756,3416,16695,187,0
2002,756,3424,16697,232,0
2002,789,889,17211,75,0
2002,789,933,17212,73,0
2002,789,1176,17213,48,0
2002,789,1270,17214,3,0
2002,789,1342,17215,66,0
2002,789,1374,17216,80,0
2002,789,1382,17217,22,0
2002,789,1391,17218,21,0
2002,789,1775,17219,105,0
2002,789,1832,17220,67,0
2002,789,1868,17221,84,0
2002,789,1877,17222,81,0
2002,789,2020,17223,125,0
2002,789,2088,17224,16,0
2002,789,2132,17225,116,0
2002,789,2220,17226,91,0
2002,789,2333,17227,94,0
2002,789,2551,17228,83,0
2002,789,2824,17229,61,0
2002,789,2976,17230,95,0
2002,789,3000,17231,48,0
2002,789,3032,17232,80,0
2002,789,3046,17233,70,0
2002,789,3050,17234,62,1
2002,789,3287,17235,57,0
2002,789,3299,17236,75,0
2002,789,3416,17237,37,0
2002,789,3424,17238,56,0
2002,889,933,18885,354,0
2002,889,1176,18888,293,3
2002,889,1270,18890,6,0
2002,889,1342,18891,358,1
2002,889,1374,18893,400,1
2002,889,1382,18895,150,2
2002,889,1391,18897,164,1
2002,889,1775,18899,445,1
2002,889,1832,18901,366,1
2002,889,1868,18903,390,1
2002,889,1877,18905,371,4
2002,889,1881,18907,1,0
2002,889,2020,18909,431,3
2002,889,2075,18911,1,0
2002,889,2088,18912,139,0
2002,889,2132,18913,446,5
2002,889,2220,18915,364,2
2002,889,2333,18917,405,8
2002,889,2551,18920,383,6
2002,889,2824,18922,337,6
2002,889,2976,18924,423,1
2002,889,2986,18926,46,0
2002,889,3000,18928,322,3
2002,889,3012,18930,1,0
2002,889,3032,18932,439,9
2002,889,3046,18934,326,1
2002,889,3050,18936,320,8
2002,889,3287,18938,326,1
2002,889,3299,18940,354,0
2002,889,3416,18942,278,3
2002,889,3424,18944,333,4
2002,933,1176,19827,255,1
2002,933,1270,19831,4,0
2002,933,1342,19836,315,3
2002,933,1374,19839,355,1
2002,933,1382,19841,145,0
2002,933,1391,19847,160,0
2002,933,1775,19891,397,2
2002,933,1832,19893,322,2
2002,933,1868,19895,353,1
2002,933,1877,19903,322,3
2002,933,1881,19907,2,0
2002,933,2020,19934,387,4
2002,933,2075,19962,2,0
2002,933,2088,19963,103,0
2002,933,2132,19964,413,0
2002,933,2220,19982,333,4
2002,933,2333,20015,373,0
2002,933,2551,20053,342,0
2002,933,2824,20063,311,0
2002,933,2976,20066,391,0
2002,933,2986,20076,33,0
2002,933,3000,20080,284,2
2002,933,3012,20084,2,0
2002,933,3032,20090,400,0
2002,933,3046,20092,290,0
2002,933,3050,20094,279,1
2002,933,3287,20144,280,9
2002,933,3299,20156,311,1
2002,933,3416,20174,247,0
2002,933,3424,20176,297,2
2002,1176,1270,24208,7,0
2002,1176,1342,24209,253,3
2002,1176,1374,24211,289,2
2002,1176,1382,24214,86,0
2002,1176,1391,24216,99,0
2002,1176,1775,24219,340,2
2002,1176,1832,24222,266,1
2002,1176,1868,24225,272,1
2002,1176,1877,24228,265,2
2002,1176,2020,24232,295,8
2002,1176,2088,24235,111,0
2002,1176,2132,24236,344,3
2002,1176,2220,24239,261,1
2002,1176,2333,24242,312,3
2002,1176,2551,24247,277,2
2002,1176,2824,24249,271,3
2002,1176,2976,24251,318,4
2002,1176,2986,24253,35,0
2002,1176,3000,24255,261,6
2002,1176,3032,24259,343,8
2002,1176,3046,24261,231,1
2002,1176,3050,24264,230,0
2002,1176,3287,24267,235,0
2002,1176,3299,24270,280,3
2002,1176,3416,24273,226,0
2002,1176,3424,24275,244,1
2002,1270,1342,25691,5,0
2002,1270,1374,25692,10,0
2002,1270,1775,25693,9,0
2002,1270,1832,25694,6,0
2002,1270,1868,25695,10,0
2002,1270,1877,25696,4,0
2002,1270,2020,25697,11,0
2002,1270,2132,25698,6,0
2002,1270,2220,25699,5,0
2002,1270,2333,25700,8,0
2002,1270,2551,25701,5,0
2002,1270,2824,25702,4,0
2002,1270,2976,25703,6,0
2002,1270,3000,25704,5,0
2002,1270,3032,25705,3,0
2002,1270,3046,25706,5,0
2002,1270,3050,25707,6,0
2002,1270,3287,25708,3,0
2002,1270,3299,25709,8,0
2002,1270,3416,25710,5,0
2002,1270,3424,25711,4,0
2002,1342,1374,26823,342,13
2002,1342,1382,26831,151,0
2002,1342,1391,26836,167,2
2002,1342,1775,26852,401,4
2002,1342,1832,26860,317,4
2002,1342,1868,26872,348,0
2002,1342,1877,26874,316,7
2002,1342,2020,26880,380,14
2002,1342,2088,26882,94,1
2002,1342,2132,26888,409,9
2002,1342,2220,26891,334,2
2002,1342,2333,26893,371,6
2002,1342,2551,26905,349,5
2002,1342,2824,26907,315,3
2002,1342,2976,26909,391,3
2002,1342,2986,26911,35,0
2002,1342,3000,26913,300,3
2002,1342,3032,26916,404,2
2002,1342,3046,26918,292,1
2002,1342,3050,26922,271,11
2002,1342,3287,26931,279,6
2002,1342,3299,26933,320,2
2002,1342,3416,26936,250,3
2002,1342,3424,26938,297,2
2002,1374,1382,27292,136,0
2002,1374,1391,27297,152,0
2002,1374,1775,27313,440,1
2002,1374,1832,27321,354,4
2002,1374,1868,27333,385,0
2002,1374,1877,27335,366,0
2002,1374,2020,27341,425,0
2002,1374,2088,27343,133,0
2002,1374,2132,27349,449,1
2002,1374,2220,27352,365,1
2002,1374,2333,27354,406,0
2002,1374,2551,27365,383,0
2002,1374,2824,27367,339,1
2002,1374,2976,27369,439,2
2002,1374,2986,27371,40,0
2002,1374,3000,27373,317,1
2002,1374,3032,27376,436,4
2002,1374,3046,27378,323,0
2002,1374,3050,27382,322,1
2002,1374,3287,27391,317,2
2002,1374,3299,27393,357,0
2002,1374,3416,27396,279,2
2002,1374,3424,27398,337,0
2002,1382,1391,27400,127,0
2002,1382,1775,27404,168,0
2002,1382,1832,27407,127,0
2002,1382,1868,27410,145,3
2002,1382,1877,27412,156,0
2002,1382,2020,27415,203,3
2002,1382,2132,27417,153,3
2002,1382,2220,27420,134,1
2002,1382,2333,27422,146,1
2002,1382,2551,27426,150,1
2002,1382,2824,27428,126,0
2002,1382,2976,27430,161,0
2002,1382,2986,27432,1,0
2002,1382,3000,27434,108,0
2002,1382,3032,27437,180,1
2002,1382,3046,27439,120,0
2002,1382,3050,27442,147,1
2002,1382,3287,27446,130,0
2002,1382,3299,27448,131,0
2002,1382,3416,27450,83,0
2002,1382,3424,27452,133,0
2002,1391,1775,27537,181,0
2002,1391,1832,27540,140,1
2002,1391,1868,27543,164,1
2002,1391,1877,27545,175,1
2002,1391,2020,27548,215,2
2002,1391,2132,27550,171,1
2002,1391,2220,27553,148,1
2002,1391,2333,27555,159,1
2002,1391,2551,27560,163,1
2002,1391,2824,27562,131,1
2002,1391,2976,27564,174,2
2002,1391,2986,27566,1,0
2002,1391,3000,27568,129,0
2002,1391,3032,27571,200,0
2002,1391,3046,27573,140,0
2002,1391,3050,27576,161,2
2002,1391,3287,27580,147,0
2002,1391,3299,27582,144,1
2002,1391,3416,27584,90,0
2002,1391,3424,27586,144,3
2002,1775,1832,32795,402,3
2002,1775,1868,32820,441,4
2002,1775,1877,32822,402,1
2002,1775,2020,32839,472,2
2002,1775,2088,32841,152,0
2002,1775,2132,32858,491,5
2002,1775,2220,32861,418,1
2002,1775,2333,32863,462,1
2002,1775,2551,32889,432,1
2002,1775,2824,32911,401,2
2002,1775,2976,32915,476,1
2002,1775,2986,32917,56,1
2002,1775,3000,32919,362,1
2002,1775,3032,32922,493,2
2002,1775,3046,32924,378,0
2002,1775,3050,32928,366,2
2002,1775,3287,32952,369,3
2002,1775,3299,32954,406,2
2002,1775,3416,32963,320,0
2002,1775,3424,32971,382,2
2002,1832,1868,33545,359,1
2002,1832,1877,33547,333,1
2002,1832,1881,33549,1,0
2002,1832,2020,33565,396,0
2002,1832,2075,33567,1,0
2002,1832,2088,33568,135,0
2002,1832,2132,33585,423,6
2002,1832,2220,33588,336,2
2002,1832,2333,33590,379,0
2002,1832,2551,33615,352,1
2002,1832,2824,33637,322,1
2002,1832,2976,33641,402,3
2002,1832,2986,33643,39,0
2002,1832,3000,33645,301,1
2002,1832,3012,33647,1,0
2002,1832,3032,33649,408,2
2002,1832,3046,33651,297,0
2002,1832,3050,33655,292,0
2002,1832,3287,33679,286,3
2002,1832,3299,33681,325,0
2002,1832,3416,33690,259,0
2002,1832,3424,33698,297,2
2002,1868,1877,33827,346,13
2002,1868,2020,33842,421,8
2002,1868,2088,33847,127,0
2002,1868,2132,33848,443,4
2002,1868,2220,33854,357,0
2002,1868,2333,33870,399,2
2002,1868,2551,33874,376,1
2002,1868,2824,33881,335,4
2002,1868,2976,33883,426,7
2002,1868,2986,33885,41,0
2002,1868,3000,33887,311,3
2002,1868,3032,33894,446,1
2002,1868,3046,33896,320,0
2002,1868,3050,33898,314,2
2002,1868,3287,33913,307,2
2002,1868,3299,33921,345,2
2002,1868,3416,33929,265,2
2002,1868,3424,33931,328,1
2002,1877,1881,33945,1,0
2002,1877,2020,33949,386,4
2002,1877,2075,33952,1,0
2002,1877,2088,33953,94,1
2002,1877,2132,33954,426,10
2002,1877,2220,33957,343,1
2002,1877,2333,33963,389,5
2002,1877,2551,33968,352,6
2002,1877,2824,33970,320,2
2002,1877,2976,33972,404,7
2002,1877,2986,33974,33,0
2002,1877,3000,33977,295,2
2002,1877,3012,33979,1,0
2002,1877,3032,33983,414,3
2002,1877,3046,33985,298,0
2002,1877,3050,33987,279,11
2002,1877,3287,33992,277,5
2002,1877,3299,33996,326,2
2002,1877,3416,34000,257,2
2002,1877,3424,34002,296,6
2002,1881,2020,34026,2,0
2002,1881,2075,34033,1,0
2002,1881,2220,34045,2,0
2002,1881,2551,34087,2,0
2002,1881,2824,34156,1,0
2002,1881,3000,34181,1,0
2002,1881,3012,34183,1,0
2002,1881,3032,34191,1,0
2002,1881,3050,34198,1,0
2002,2020,2075,35552,2,0
2002,2020,2088,35553,80,17
2002,2020,2132,35554,480,4
2002,2020,2220,35557,403,1
2002,2020,2333,35560,440,10
2002,2020,2551,35565,411,3
2002,2020,2824,35567,373,4
2002,2020,2976,35569,462,10
2002,2020,2986,35571,25,0
2002,2020,3000,35573,328,7
2002,2020,3012,35575,2,0
2002,2020,3032,35578,474,9
2002,2020,3046,35580,354,0
2002,2020,3050,35582,347,9
2002,2020,3287,35585,341,3
2002,2020,3299,35588,385,1
2002,2020,3416,35591,296,4
2002,2020,3424,35593,356,6
2002,2075,2220,36171,2,0
2002,2075,2551,36195,2,0
2002,2075,2824,36220,1,0
2002,2075,3000,36224,1,0
2002,2075,3012,36225,1,0
2002,2075,3032,36231,1,0
2002,2075,3050,36232,1,0
2002,2088,2132,36254,171,1
2002,2088,2220,36255,117,0
2002,2088,2333,36256,156,0
2002,2088,2551,36257,118,0
2002,2088,2824,36258,130,1
2002,2088,2976,36259,163,0
2002,2088,2986,36260,33,0
2002,2088,3000,36261,113,0
2002,2088,3032,36262,158,0
2002,2088,3046,36263,100,0
2002,2088,3050,36264,66,0
2002,2088,3287,36265,93,0
2002,2088,3299,36266,118,0
2002,2088,3416,36267,109,1
2002,2088,3424,36268,99,0
2002,2132,2220,36586,426,1
2002,2132,2333,36588,458,5
2002,2132,2551,36591,432,2
2002,2132,2824,36593,400,1
2002,2132,2976,36595,470,9
2002,2132,2986,36597,60,0
2002,2132,3000,36599,368,0
2002,2132,3032,36602,490,4
2002,2132,3046,36604,387,0
2002,2132,3050,36606,377,4
2002,2132,3287,36608,381,1
2002,2132,3299,36610,415,0
2002,2132,3416,36612,329,4
2002,2132,3424,36614,387,7
2002,2220,2333,37399,384,0
2002,2220,2551,37437,354,0
2002,2220,2824,37447,327,0
2002,2220,2976,37451,406,5
2002,2220,2986,37461,35,0
2002,2220,3000,37464,288,0
2002,2220,3012,37468,2,0
2002,2220,3032,37474,423,3
2002,2220,3046,37476,294,0
2002,2220,3050,37478,294,1
2002,2220,3287,37529,297,3
2002,2220,3299,37541,325,1
2002,2220,3416,37559,249,0
2002,2220,3424,37561,308,3
2002,2333,2551,38363,399,2
2002,2333,2824,38365,353,6
2002,2333,2976,38367,429,3
2002,2333,2986,38369,58,0
2002,2333,3000,38371,344,1
2002,2333,3032,38373,453,7
2002,2333,3046,38375,343,1
2002,2333,3050,38377,341,5
2002,2333,3287,38379,342,4
2002,2333,3299,38381,365,2
2002,2333,3416,38383,285,5
2002,2333,3424,38385,360,2
2002,2551,2824,39880,330,4
2002,2551,2976,39882,413,6
2002,2551,2986,39884,37,0
2002,2551,3000,39886,314,0
2002,2551,3012,39888,2,0
2002,2551,3032,39890,435,4
2002,2551,3046,39892,313,0
2002,2551,3050,39894,307,3
2002,2551,3287,39896,314,0
2002,2551,3299,39898,349,3
2002,2551,3416,39900,267,2
2002,2551,3424,39902,321,2
2002,2824,2976,41642,383,7
2002,2824,2986,41644,46,0
2002,2824,3000,41646,299,1
2002,2824,3012,41648,1,0
2002,2824,3032,41649,395,8
2002,2824,3046,41651,277,3
2002,2824,3050,41653,276,3
2002,2824,3287,41655,291,0
2002,2824,3299,41657,315,6
2002,2824,3416,41659,257,3
2002,2824,3424,41661,291,1
2002,2976,2986,42253,53,0
2002,2976,3000,42255,356,2
2002,2976,3032,42258,469,5
2002,2976,3046,42260,364,0
2002,2976,3050,42262,361,2
2002,2976,3287,42264,349,2
2002,2976,3299,42266,388,2
2002,2976,3416,42268,306,2
2002,2976,3424,42270,372,5
2002,2986,3000,42313,35,0
2002,2986,3032,42320,57,0
2002,2986,3046,42327,26,0
2002,2986,3050,42329,16,0
2002,2986,3287,42338,32,0
2002,2986,3299,42341,43,0
2002,2986,3416,42346,35,0
2002,2986,3424,42348,35,0
2002,3000,3012,42359,1,0
2002,3000,3032,42361,377,0
2002,3000,3046,42363,262,0
2002,3000,3050,42365,256,1
2002,3000,3287,42367,267,1
2002,3000,3299,42369,295,1
2002,3000,3416,42371,247,0
2002,3000,3424,42373,273,3
2002,3012,3032,42390,1,0
2002,3012,3050,42393,1,0
2002,3032,3046,42452,380,3
2002,3032,3050,42454,374,5
2002,3032,3287,42456,374,0
2002,3032,3299,42458,404,0
2002,3032,3416,42460,316,2
2002,3032,3424,42462,385,1
2002,3046,3050,42484,248,43
2002,3046,3287,42489,249,1
2002,3046,3299,42491,292,0
2002,3046,3416,42493,213,3
2002,3046,3424,42495,266,1
2002,3050,3287,42498,240,6
2002,3050,3299,42500,280,2
2002,3050,3416,42503,217,1
2002,3050,3424,42505,255,3
2002,3287,3299,43141,286,11
2002,3287,3416,43155,216,0
2002,3287,3424,43157,255,3
2002,3299,3416,43169,261,0
2002,3299,3424,43171,302,1
2002,3416,3424,43319,230,1
2003,2,5,2,77,0
2003,2,147,4,64,0
2003,2,224,6,79,0
2003,2,268,8,96,0
2003,2,270,10,92,1
2003,2,327,12,71,0
2003,2,381,14,89,0
2003,2,497,16,69,0
2003,2,526,18,62,0
2003,2,757,20,63,0
2003,2,890,23,81,0
2003,2,934,25,68,0
2003,2,1147,26,4,0
2003,2,1177,28,66,1
2003,2,1343,31,63,1
2003,2,1375,33,63,0
2003,2,1383,35,57,0
2003,2,1392,37,27,1
2003,2,1776,39,73,0
2003,2,1833,41,63,0
2003,2,1869,43,68,0
2003,2,1878,45,77,0
2003,2,2021,48,90,2
2003,2,2133,52,88,0
2003,2,2221,54,75,0
2003,2,2334,56,71,1
2003,2,2379,57,4,0
2003,2,2552,59,86,0
2003,2,2825,61,71,1
2003,2,2977,63,79,0
2003,2,2987,65,13,0
2003,2,3001,67,84,0
2003,2,3033,70,87,0
2003,2,3047,72,65,0
2003,2,3051,74,69,0
2003,2,3288,76,74,0
2003,2,3300,78,69,0
2003,2,3417,80,59,0
2003,2,3425,82,70,0
2003,5,147,99,78,0
2003,5,224,101,115,0
2003,5,268,103,137,0
2003,5,270,105,122,3
2003,5,327,107,97,0
2003,5,381,109,128,1
2003,5,497,111,86,0
2003,5,526,113,91,0
2003,5,757,115,84,0
2003,5,890,118,105,0
2003,5,934,120,96,0
2003,5,1147,121,2,0
2003,5,1177,123,95,0
2003,5,1343,126,84,0
2003,5,1375,128,66,1
2003,5,1383,130,92,1
2003,5,1392,132,69,1
