"group","year","female","age","rank","group_size","died","days_survived_this_year_this_group","gg_mean","gg_sd","gr_mean","gr_sd","sg_mean","sg_sd","sr_mean","sr_sd","f_mean","f_sd"
5,2008,19,10,0.299897844,17.8375,0,366,2.040354167,0.362340796,0.255363732,0.28237889,0.57849427,0.279252938,0.298316021,0.221386676,-0.679027928,0.607556536
5,2009,19,11,0.353901447,19.21518987,0,365,1.512685349,0.344767855,-0.250536106,0.279191175,-0.504855533,0.401412718,-0.124611626,0.280580738,-1.362803277,0.633788358
5,2010,19,12,0.405512573,19.92,0,365,1.094030367,0.444651013,-0.091777619,0.298664305,0.353283833,0.518888375,0.253798212,0.323269163,0.122040516,0.709751477
5,2011,19,13,0.412162364,22.3030303,0,365,2.027129189,0.254304921,0.327555395,0.232132731,-0.180829311,0.312240975,0.000400399,0.227390271,-0.57491229,0.589320715
5,2012,19,14,0.423788437,23.41071429,0,366,1.616188666,0.277775456,0.070133544,0.252519691,-0.398127439,0.352333616,0.026118135,0.248564713,-0.957917244,0.590756931
5,2013,19,15,0.518279914,18.83333333,0,365,1.886998155,0.473180694,0.293059793,0.309446353,-0.392031426,0.516250051,-0.180219507,0.326146438,0.778900315,0.638959314
5,2014,19,16,0.592240188,16.55555556,0,365,1.025024603,0.733889712,0.034852517,0.325743566,-0.545792632,0.764955646,-0.235647404,0.447943762,-1.117908189,0.854983312
5,2015,19,17,0.463426596,15.74285714,0,365,0.939031388,0.418852925,-0.047462938,0.290098138,0.73851798,0.400218769,0.388356608,0.278960395,0.515537502,0.635535406
5,2016,19,18,0.266806734,11.88888889,0,366,1.232256211,0.612675574,-0.057730785,0.322297058,0.220931902,0.611608092,0.222977,0.363553539,0.567122326,0.760333054
5,2017,19,19,0.223511665,14.36,0,365,1.428562758,0.434869661,-0.137866129,0.289098182,-1.178463832,0.796419975,-0.621013328,0.458701351,-0.931073426,0.79875757
5,2018,19,20,0.219470353,16.33333333,0,365,0.755279213,0.681644863,-0.132445897,0.318604918,-0.729457468,0.859829318,-0.376741135,0.492045116,-0.6635248,0.813496287
5,2019,19,21,0.336378746,18.25,0,365,-1.012727897,1.161771472,-0.076101076,0.346330283,0.150396858,0.467505232,0.20530253,0.298092903,-0.911047102,0.719900566
3,2007,20,19,0.578157095,4.904761905,0,302,2.281426302,0.466115823,0.111028992,0.323956911,0.606974348,0.430850197,0.444591295,0.30266511,1.310290911,0.763560055
3,2008,20,20,0.661655609,5.6,0,366,2.585467479,0.466599756,0.08479278,0.313765364,1.418346868,0.433869192,0.901395893,0.318914704,1.274994182,0.781506948
3,2009,20,21,0.683662214,5.333333333,0,365,2.820542512,0.440460254,0.09978158,0.311856304,0.846224068,0.530953839,0.450034296,0.348889133,1.648841246,0.776809381
3,2010,20,22,0.788484859,7.571428571,0,365,2.107973028,0.547718987,0.095623209,0.312505257,1.705570387,0.681950619,0.936821912,0.405340688,1.474388604,0.80284774
3,2011,20,23,0.637266323,9.24,0,365,2.202557869,0.398776711,-0.118240622,0.304874398,0.873767593,0.419566138,0.448180035,0.296088189,0.47326614,0.723237038
3,2012,20,24,0.629315495,8.388888889,1,94,2.498862566,0.54487055,0.155956168,0.321665848,1.840219987,0.441022457,1.008844998,0.302122573,-0.051698279,0.884871149
7,2004,20,16,0.350645197,11.89189189,0,273,1.628577857,0.501922657,0.096558379,0.311184399,-0.882397301,0.552598558,-0.428588258,0.35574262,0.370964155,0.729366506
7,2005,20,17,0.403291159,15.375,0,365,1.993355302,0.406624592,-0.018363094,0.309914928,-0.031466903,0.360436742,0.086976018,0.27903289,-0.642934302,0.66547709
7,2006,20,18,0.401730673,17.23728814,0,365,1.913369596,0.348690418,-0.186521087,0.282963944,-1.945066981,0.703017302,-1.050599509,0.402142315,-0.209538603,0.620944195
7,2007,20,19,0.45155626,15.7,0,63,1.877701892,0.569395633,0.181635887,0.31504962,-0.918590256,0.825076778,-0.495576674,0.479275031,-0.352808378,0.75240068
10,2002,20,14,0.215296513,35.89767442,0,365,0.972858454,0.447053099,-0.102782961,0.324696391,-0.435396618,0.361604164,-0.118919464,0.256627756,-1.017840274,0.540452181
10,2003,20,15,0.278334143,36.8202765,0,365,1.103458606,0.368179355,-0.286677852,0.311803129,-0.913596723,0.387965084,-0.466632061,0.275169108,-1.77789454,0.60939421
10,2004,20,16,0.319787091,29.56989247,0,93,-0.175577611,0.645085151,-0.119782297,0.322923806,-1.31929699,0.522658401,-0.471025667,0.341831488,-2.03776613,0.756379453
5,2014,21,5,0.585935435,16.55555556,0,365,1.332679394,0.722920414,0.017111109,0.330359002,0.094280685,0.657316945,0.023799009,0.390983976,-0.144474607,0.778367089
5,2015,21,6,0.665022461,15.74285714,0,365,2.140348837,0.387237673,0.059546549,0.294151006,0.624057588,0.398236437,0.360267653,0.279689273,0.041162003,0.655497344
5,2016,21,7,0.588101069,11.88888889,0,366,1.779289041,0.517814442,0.13820761,0.322417062,0.88894102,0.536071455,0.464708152,0.325831595,0.89246084,0.722522734
5,2017,21,8,0.655658437,14.36,0,365,2.611390066,0.331498571,0.116848266,0.276480777,0.970808006,0.437877083,0.497511789,0.295168831,-0.212375054,0.788599931
5,2018,21,9,0.633353409,16.33333333,0,365,1.186781765,0.555137815,0.117701407,0.310162627,0.566678957,0.63808687,0.314859542,0.37542761,0.915375761,0.744901034
5,2019,21,10,0.687149068,18.25,0,365,-1.013697121,1.140868869,-0.07445812,0.339832355,-0.569927852,0.578909997,-0.270949943,0.351995159,-0.859321193,0.704839894
4,2013,22,5,0.395306088,11.46666667,0,365,2.139205221,0.550277486,-0.045913356,0.319393467,-0.438989679,0.786922566,-0.181095598,0.449050761,0.022860301,0.80189838
4,2014,22,6,0.562500015,11,0,365,1.542698452,0.955009723,0.140350064,0.333541652,0.13201971,0.929656966,0.106611108,0.517425882,0.849719821,0.834760784
4,2015,22,7,0.650000016,10,0,365,1.494984093,1.206594367,0.057363212,0.344207401,-0.071634496,1.049130167,-0.032334177,0.579661285,-0.155465339,0.980855371
1,2006,23,5,0.408786349,22.12328767,0,365,1.320554104,0.250653597,0.03141757,0.232266538,0.580983456,0.246804169,0.156754355,0.200699369,-0.131029943,0.518099974
1,2007,23,6,0.624788907,21.825,0,365,2.087422224,0.243323512,0.19123505,0.239857812,1.535804826,0.210621924,0.494311607,0.186846459,0.428552085,0.542964205
1,2008,23,7,0.770720045,22.63207547,0,366,1.98559222,0.234243367,0.079822598,0.23525889,1.402591994,0.249576302,0.812399359,0.201572637,-0.048887659,0.531585343
1,2009,23,8,0.863714845,24.51351351,0,365,2.017783574,0.236501901,0.309527404,0.232665139,1.411181231,0.242578208,0.685139097,0.196858795,0.365416448,0.523496486
1,2010,23,9,0.914074456,26.5942029,0,365,1.994030106,0.278578098,0.201509534,0.254999139,0.933869298,0.295073936,0.608538744,0.226757592,-0.022562039,0.555401591
1,2011,23,10,0.880312729,29.53968254,0,365,1.90262926,0.269862871,0.038627401,0.252602349,1.711543423,0.220745909,1.088355029,0.186974288,-0.196703475,0.581627301
1,2012,23,11,0.935596916,30.08737864,0,366,1.740191462,0.227525446,0.185084841,0.225916818,1.48242182,0.190871717,0.771346307,0.167987158,-0.124855817,0.500029727
1,2013,23,12,0.865713688,29.83116883,0,365,1.734098533,0.263496582,0.32266122,0.246934764,1.351142464,0.241306113,0.616861115,0.194124279,0.398241872,0.496824095
1,2014,23,13,0.817539858,30.8,0,365,1.58184009,0.247911854,-0.023760782,0.239650057,1.552413517,0.193003445,0.826186743,0.169565668,0.777036077,0.462114217
1,2015,23,14,0.850000598,21.42857143,0,365,1.448364618,0.33332756,0.383591156,0.274803555,1.516684835,0.363544758,0.806356189,0.254784807,0.800553309,0.592894218
1,2016,23,15,0.87530304,18.34782609,0,366,1.17568635,0.503373735,0.236860968,0.307133073,2.314955652,0.397336388,1.275881909,0.281043779,0.010790338,0.706520064
1,2017,23,16,0.868099135,21.91111111,0,365,1.699766512,0.325651033,0.264438969,0.276198502,1.802664401,0.288997125,0.868044864,0.22849937,0.249368438,0.672278064
1,2018,23,17,0.919317764,22.05405405,1,300,0.373295406,0.535318255,-0.017403393,0.296677405,1.581052402,0.351980229,1.069722438,0.2513973,-0.965978544,0.756932965
1,2002,24,15,0.759625511,35.80334728,0,365,1.865065959,0.371370067,-0.062652444,0.318153775,1.620142575,0.173978423,0.908398486,0.155474002,0.32949772,0.449066014
1,2003,24,16,0.754177357,28.18828452,0,365,1.624114593,0.270347568,0.237908318,0.267023602,1.578066443,0.140913126,0.814458666,0.133432059,0.10823353,0.514214074
1,2004,24,17,0.735035509,17.22282609,0,366,2.472178322,0.257935015,0.44255483,0.240639985,1.414669714,0.206653792,0.721476821,0.186399075,0.048874538,0.568820612
1,2005,24,18,0.646868054,20.05128205,0,365,2.185232289,0.295401186,0.217392846,0.267885034,0.373209116,0.243926155,0.299494575,0.205333796,-0.330845623,0.57551449
1,2006,24,19,0.668030769,22.12328767,0,365,2.342140001,0.323401055,0.015226895,0.279825032,-0.310944361,0.320195758,0.035638019,0.237528913,-1.078378921,0.572395986
1,2007,24,20,0.742555026,21.825,0,365,1.889054054,0.340069292,0.409490415,0.271737889,0.917384651,0.238245155,0.438709405,0.210077469,0.18350269,0.568588752
1,2008,24,21,0.751342433,22.63207547,0,366,2.138479385,0.320322053,0.169198658,0.27248146,0.619114904,0.301635264,0.398146781,0.228892927,-0.296205601,0.567389254
1,2009,24,22,0.875717413,24.51351351,0,365,1.330713481,0.303829485,0.115737828,0.259065059,0.782510318,0.273152116,0.581402938,0.222322509,0.222986444,0.527696705
1,2010,24,23,0.885049752,26.5942029,0,365,1.501997458,0.293524644,0.013293831,0.259280968,1.040153938,0.290468908,0.676865312,0.231707459,-0.680326405,0.613254229
1,2011,24,24,0.863359775,29.53968254,0,365,1.239052786,0.302612595,-0.041258418,0.257787197,1.169476527,0.244346195,0.859458473,0.209276592,-0.243585405,0.580525776
1,2012,24,25,0.872742127,30.08737864,0,366,1.382240037,0.251278358,0.183485096,0.229085084,0.200104466,0.25983143,0.203615263,0.210789016,-0.467204408,0.50583232
1,2013,24,26,0.862754553,29.83116883,1,173,0.681298109,0.521808557,-0.10999477,0.297181242,0.267429156,0.435745957,0.146507443,0.289372309,-1.00297459,0.693896971
7,2004,25,22,0.737221135,11.89189189,0,273,2.49937488,0.505493534,0.062051122,0.322080059,1.78163046,0.302756448,0.934401837,0.243892932,0.683933511,0.696320017
7,2005,25,23,0.805479238,15.375,0,365,2.176010628,0.39879377,0.180066291,0.296218182,1.961408229,0.242111614,1.085316928,0.210702142,0.746035517,0.619677999
7,2006,25,24,0.787860638,17.23728814,0,365,1.929681379,0.345245506,0.115997619,0.274115979,1.738070662,0.254718758,1.055493415,0.213007415,0.003331644,0.604128947
7,2007,25,25,0.799517324,15.7,0,365,1.207909306,0.574029848,0.082137457,0.31346053,1.876540725,0.263682423,1.091296288,0.220553164,0.080470881,0.633741715
7,2008,25,26,0.710318627,15.83333333,0,366,1.190775552,0.562732382,0.079669986,0.331528361,1.552528089,0.351201755,0.860173755,0.257360474,1.217425192,0.668608035
7,2009,25,27,0.696081567,17.20689655,0,365,1.541464099,0.407006602,0.143367793,0.294940775,1.148694026,0.371588048,0.687895664,0.270436475,-0.158662813,0.698008434
7,2010,25,28,0.702120119,16.7,1,94,1.088343301,0.619742744,-0.026613926,0.316018738,-0.915499634,0.856787488,-0.516325808,0.476905892,0.878006744,0.740246475
10,2002,25,20,0.485804048,35.89767442,0,365,0.754549405,0.440680028,0.08412996,0.323961699,0.240330474,0.280312426,0.207150342,0.216809384,-0.680065918,0.510934488
10,2003,25,21,0.472899073,36.8202765,0,365,1.526089681,0.345075042,0.100947077,0.308288557,-0.591534312,0.331142343,-0.192486463,0.235062481,-0.703111963,0.55880794
10,2004,25,22,0.503677797,29.56989247,0,93,1.217042191,0.435592414,0.073791847,0.315386164,-0.414782648,0.3821179,-0.117311738,0.279748619,-1.887082752,0.689798624
4,2012,26,19,0.724761915,8,0,50,-0.355752669,1.309259325,-0.055072929,0.339660891,-0.093604543,1.042150771,-0.054724489,0.574497024,0.199977638,0.969911727
4,2013,26,20,0.541916435,11.46666667,0,365,1.919727474,0.497156802,0.303210201,0.305661356,1.883401071,0.464792964,0.995888344,0.310045592,1.052146932,0.747437429
4,2014,26,21,0.720000017,11,1,125,-0.257060367,1.352388148,-0.034186244,0.357325218,-0.170163454,1.033028382,-0.093653617,0.57926679,0.352653489,0.948052739
10,2002,26,9,0.564021171,35.89767442,0,365,2.032018902,0.384353083,0.081280312,0.312363506,0.048043925,0.307296406,0.086707231,0.224993264,-0.494816573,0.503312745
10,2003,26,10,0.554127568,36.8202765,0,365,1.842917251,0.324606829,0.108451988,0.295147179,0.803342748,0.224847697,0.411344673,0.187384535,-0.839145726,0.562979144
10,2004,26,11,0.532676714,29.56989247,0,366,2.260157842,0.3392533,0.005169262,0.304790865,-0.207151482,0.269479447,0.220940073,0.205814737,-0.978413413,0.525150167
10,2005,26,12,0.497835293,25.49333333,0,365,2.461422967,0.275320345,0.247546819,0.255753708,-0.105129048,0.250014115,0.119913861,0.209604705,-0.714633087,0.516959866
10,2006,26,13,0.439241923,26.78846154,0,365,2.446730656,0.270742329,0.158927273,0.246990929,-1.194199481,0.40216768,-0.593226323,0.26984177,-1.015702621,0.511519251
10,2007,26,14,0.437634485,27.18032787,0,365,1.646083358,0.333115208,0.01165221,0.272373612,0.017175427,0.285914014,0.175557521,0.231553914,-0.756030618,0.540697627
10,2008,26,15,0.378413479,29.31578947,0,366,1.917609666,0.33768658,-0.123412127,0.282221203,-0.402252019,0.295650044,0.093324891,0.231658326,-1.46181788,0.553462553
10,2009,26,16,0.305002868,30.5,0,365,1.545762816,0.28524105,0.268705316,0.255839826,0.077844007,0.263056426,0.221018315,0.220555772,-1.791960865,0.565214099
10,2010,26,17,0.212926216,25.03703704,0,365,1.459517997,0.263160902,0.265114827,0.239815596,-0.153507271,0.324817824,-0.041746823,0.244721576,-1.392999363,0.61057486
10,2011,26,18,0.180175518,26.28813559,0,365,0.594745978,0.378979134,-0.094429038,0.280520294,-0.532602149,0.422412343,-0.079174425,0.293028235,-1.580398478,0.645004763
10,2012,26,19,0.247725265,27.57009346,0,316,1.31952406,0.26127769,-0.070021355,0.238905513,0.010099722,0.315770804,0.104069897,0.237887847,-1.713147945,0.613322888
5,2013,27,5,0.318877177,18.83333333,0,365,0.325251952,0.793451268,-0.01275719,0.316036785,1.09690127,0.32743382,0.584472447,0.240421381,0.279385281,0.645372336
5,2014,27,6,0.319114818,16.55555556,0,365,1.466242478,0.513332538,0.118970066,0.306222783,0.619039274,0.567025847,0.334089497,0.352896388,0.266685751,0.777876752
5,2015,27,7,0.398313583,15.74285714,0,365,0.557311331,0.585417543,0.154915061,0.300070178,0.208020082,0.458190644,0.112113544,0.297749683,0.046410826,0.651480758
5,2016,27,8,0.36203759,11.88888889,0,366,1.48619614,0.564538568,0.104249288,0.308216094,-0.067719561,0.682413083,-0.022504461,0.394742272,0.221172738,0.780870639
5,2017,27,9,0.44707009,14.36,0,365,2.231277082,0.360314546,-0.044407719,0.288286939,1.104719591,0.429256975,0.619835376,0.301558618,-0.66948034,0.798408059
5,2018,27,10,0.530587945,16.33333333,0,365,0.99121532,0.623257133,-0.107145813,0.316379433,0.663655788,0.600674042,0.385556975,0.351498674,0.463021517,0.826225046
5,2019,27,11,0.569774,18.25,0,365,-0.988884766,1.129944931,-0.076169157,0.345282141,0.756012203,0.393723583,0.592701286,0.271844528,-1.144914411,0.742755789
5,2002,28,17,0.342198488,30,0,365,1.905542014,0.55823894,0.32648221,0.315884522,-0.498536947,0.899898848,-0.265193475,0.507051089,-0.653925368,0.837658349
5,2003,28,18,0.458038307,30.04225352,0,365,2.026148844,0.265463231,0.124962167,0.263514084,0.272233309,0.267879581,0.28441815,0.201881821,-1.134392185,0.674691459
5,2004,28,19,0.468668825,33.36315789,0,366,1.037502126,0.273707777,-0.00168213,0.255050249,-0.389657098,0.251582164,-0.035152887,0.205951719,-1.313431015,0.503037274
5,2005,28,20,0.450823228,34.20114943,0,365,1.139026159,0.244026806,0.274085419,0.228997754,0.006425694,0.205743503,0.209133175,0.177631736,-0.668764203,0.484362576
5,2006,28,21,0.433593736,37.37423313,0,365,1.374137599,0.242135535,0.069208006,0.2341493,-0.099209117,0.210896927,0.56190123,0.188856361,-1.284708085,0.507110027
5,2007,28,22,0.470377255,31.3852459,0,365,0.79437128,0.37530804,0.099694589,0.270285402,0.589170631,0.20544807,0.426852735,0.177845629,-1.206246801,0.540554146
5,2008,28,23,0.649840729,17.8375,0,366,1.898302788,0.360317434,0.279240977,0.282875669,1.088368069,0.244028037,0.585658535,0.209596947,-0.196062938,0.59106947
5,2009,28,24,0.576846573,19.21518987,0,365,1.215903766,0.369120381,-0.302929693,0.279195322,-0.299524833,0.387194454,0.092972452,0.268707499,-0.850603679,0.617354159
5,2010,28,25,0.604923167,19.92,0,365,1.708413114,0.365478315,0.104641623,0.281752027,0.285028228,0.529826528,0.096909074,0.331326797,-0.990729829,0.762719033
5,2011,28,26,0.562029594,22.3030303,0,365,1.511947062,0.269423102,0.169856618,0.241777664,0.519544726,0.256402526,0.363718201,0.206805952,-0.889980169,0.590344861
5,2012,28,27,0.612892193,23.41071429,1,213,1.401057191,0.272957997,0.373170168,0.239984574,0.035543934,0.321941498,0.065416143,0.229045463,0.37466531,0.568841005
5,2008,29,5,0.496249252,17.8375,0,366,2.350940167,0.246266172,-0.104787514,0.243532661,1.237599844,0.23910966,0.406462049,0.202624169,-0.330197158,0.593418925
5,2009,29,6,0.640375209,19.21518987,0,365,1.742004307,0.252972196,0.366313358,0.238236864,0.933059203,0.28241211,0.293483402,0.221445176,-0.074976045,0.596113256
5,2010,29,7,0.658148788,19.92,0,365,1.791295582,0.350654606,0.012427163,0.287755163,-1.236736935,0.738585827,-0.658368835,0.412422546,-0.396779794,0.694682481
5,2011,29,8,0.625788353,22.3030303,0,365,1.721934835,0.267935121,0.109404513,0.239246799,0.700846525,0.246797203,0.53472123,0.195294809,0.258474217,0.543744336
5,2012,29,9,0.634238069,23.41071429,1,55,0.76588489,0.516879037,-0.161314536,0.29379691,-0.0927023,0.469823888,0.045208017,0.286882501,-0.816912281,0.634296439
1,2009,30,5,0.736324043,24.51351351,0,365,1.446338491,0.245937508,0.243369342,0.237353141,1.187128414,0.257558573,0.451047155,0.206367528,0.013700974,0.527642119
1,2010,30,6,0.755325047,26.5942029,0,365,2.036469363,0.247424649,0.217240916,0.241422559,1.613776542,0.253400987,0.737360988,0.199627974,0.114767375,0.571561252
1,2011,30,7,0.78314471,29.53968254,0,365,2.3552872,0.235989677,0.152020261,0.243321609,1.907892441,0.215402505,0.725869755,0.186610947,-0.22173776,0.585632944
1,2012,30,8,0.876522663,30.08737864,0,366,1.80510357,0.233692588,0.141263581,0.22386124,1.397176441,0.195928264,0.503078017,0.173192016,0.49893158,0.488177796
1,2013,30,9,0.794810534,29.83116883,0,365,2.330024194,0.24639643,0.218772719,0.256634986,1.538148322,0.226019637,0.819390467,0.184749525,-0.215703695,0.52117098
1,2014,30,10,0.742750741,30.8,0,365,1.939775206,0.233143686,0.215336071,0.238463589,1.408498953,0.203591416,0.604603455,0.17651023,0.013433726,0.47043007
1,2015,30,11,0.739210964,21.42857143,0,365,1.576129441,0.322519823,0.114286604,0.273845228,1.264855408,0.401891828,0.677405456,0.268414446,0.238653078,0.637198934
1,2016,30,12,0.729719063,18.34782609,0,366,2.013781325,0.429044699,0.1870362,0.313899393,-0.972056558,0.833791731,-0.548393718,0.466785822,0.618365811,0.727814774
1,2017,30,13,0.716623898,21.91111111,0,365,1.778111009,0.337136073,0.003109881,0.285938753,1.509698124,0.301248669,0.590136857,0.232851495,-0.168422538,0.688449389
1,2018,30,14,0.686776026,22.05405405,0,365,1.520726607,0.378772298,0.31663682,0.299850996,1.892141238,0.320645524,1.022234572,0.233671447,0.681707735,0.648528897
1,2019,30,15,0.700866835,23,0,365,-2.49051566,0.905674365,-0.638487507,0.316666131,2.088432857,0.27769088,0.832796496,0.215295445,-0.440161333,0.716897961
4,2012,31,11,0.713497627,8,0,50,0.929454185,1.060887097,0.101040968,0.352502469,-0.121375237,1.029301157,-0.071326074,0.56180521,0.135262858,0.932145546
4,2013,31,12,0.576042084,11.46666667,0,365,2.460437141,0.384488546,0.199163676,0.296601326,2.122520422,0.444779671,1.095804198,0.293203212,0.319253528,0.780696849
4,2014,31,13,0.600946985,11,0,365,1.856592015,0.573443817,0.181273284,0.322255759,1.683665143,0.777778825,0.886636075,0.435299156,1.259213911,0.827764294
4,2015,31,14,0.651428592,10,0,365,3.070193267,0.671781134,0.115565938,0.341868543,1.131584953,0.924241187,0.600327184,0.52534203,0.096110918,0.938673972
4,2016,31,15,0.583333358,10,0,366,1.02611368,1.079587035,0.060569024,0.347867875,-0.142070948,1.028062795,-0.079314279,0.569761669,-0.097671397,0.988314359
4,2017,31,16,0.672664843,10.07142857,0,365,2.692433657,0.354066328,0.329669804,0.283665499,0.703534818,0.609303799,0.540837152,0.3637558,0.267928541,0.80446328
4,2018,31,17,0.509623028,11,0,365,2.24663769,0.513073633,0.312670836,0.312615719,0.696569398,0.755223823,0.40914724,0.431765424,1.20239525,0.808630351
4,2019,31,18,0.529914544,14.09090909,0,365,-2.132419691,0.936719705,-0.471540068,0.312452464,2.103674786,0.396310003,1.072204667,0.272453556,-0.07976797,0.802875997
10,2006,31,5,0.241605987,26.78846154,0,365,1.980066065,0.226846679,-0.058130685,0.226106109,0.014340102,0.278626771,0.020568181,0.208820832,-1.436707662,0.536251557
10,2007,31,6,0.257975647,27.18032787,0,365,2.422439662,0.221405349,0.037066119,0.23579263,-0.182663904,0.300658913,0.036054259,0.208838731,-1.171622157,0.567086915
10,2008,31,7,0.29227075,29.31578947,0,366,2.427064075,0.212474232,0.442012276,0.222412463,0.659941427,0.218730992,0.407863154,0.183440796,-0.502904524,0.519205738
10,2009,31,8,0.295941035,30.5,0,365,2.004619225,0.206156493,0.551834868,0.209381006,0.259482295,0.253271542,0.200052536,0.186047658,-0.731747692,0.516695687
10,2010,31,9,0.266477546,25.03703704,0,365,1.723865021,0.238025774,0.128743828,0.229533164,-0.38089165,0.337276933,-0.130983393,0.2349703,-0.773705045,0.543150416
10,2011,31,10,0.311498651,26.28813559,0,365,1.273030286,0.318474617,-0.025649066,0.263224873,0.445350054,0.312481093,0.400003428,0.234362406,-1.291967488,0.633364104
10,2012,31,11,0.329633537,27.57009346,0,316,2.058633877,0.234472228,0.570507112,0.226520787,0.623947975,0.25836364,0.433653291,0.206657589,-0.395938254,0.530500273
4,2014,32,5,0.331250008,11,0,365,2.763122969,0.805627819,0.077282362,0.345206075,0.541043006,0.866625045,0.265383594,0.486024943,0.410568806,0.887049867
4,2015,32,6,0.347222229,10,0,365,-0.152875748,1.38797771,-0.032039325,0.339674181,-0.090948445,1.049914781,-0.05102939,0.574543377,0.104231779,0.91963082
4,2016,32,7,0.375,10,0,366,-0.203576615,1.283655027,0.11349269,0.336323408,-0.055869181,1.033359228,-0.028152418,0.570946588,-0.080715712,0.988754207
4,2017,32,8,0.535137103,10.07142857,0,365,2.344509098,0.409810834,0.121264973,0.301185409,1.237777467,0.557235198,0.590367388,0.348254851,0.196509092,0.834854259
4,2018,32,9,0.593217912,11,0,365,2.437328105,0.547733295,0.174649498,0.325944847,0.980987257,0.69158753,0.513998513,0.409461716,0.555122808,0.868269548
4,2019,32,10,0.700000018,14.09090909,0,365,-0.476324203,1.289091017,-0.029254443,0.333284036,0.683865379,0.540367125,0.558900036,0.337814432,0.947654684,0.788156148
1,2002,33,10,0.08899934,35.80334728,0,365,0.568493808,0.465774254,-0.098245462,0.327896735,-0.509044417,0.313602235,-0.269198411,0.231304206,-1.954322906,0.575353037
1,2003,33,11,0.087143823,28.18828452,0,235,-0.027843702,0.499258754,-0.242506884,0.309396124,-0.581790406,0.284111219,-0.306074326,0.221247498,-1.592409569,0.655487152
6,2003,33,11,0.182733936,10.83333333,0,130,1.057736761,0.91261037,-0.00260803,0.333241274,1.911980303,0.367530241,1.17801323,0.27055091,0.039848738,0.859954074
6,2004,33,12,0.271779387,10.81355932,0,366,2.10775904,0.437483611,-0.188947948,0.314749863,0.584051668,0.350059152,0.504849768,0.266006202,0.162874824,0.69016585
6,2005,33,13,0.240079947,14.42028986,0,365,2.176005848,0.41432741,-0.01046687,0.308846618,-0.360578315,0.395162515,-0.037461851,0.2742046,-0.429041562,0.648925681
6,2006,33,14,0.208674409,16.67105263,0,365,1.968200982,0.371765041,0.020638546,0.289170619,-0.613969852,0.424367042,-0.339118,0.28761892,-0.592232043,0.634370047
6,2007,33,15,0.238357933,18.66666667,1,247,1.359036511,0.45715287,-0.024542935,0.297913298,-0.510246275,0.41262845,-0.229906481,0.283914908,-1.344905053,0.69124135
6,2018,34,5,0.066098188,27.25,0,365,-1.034258246,1.089924174,-0.051818651,0.324491233,-1.069682039,0.799991845,-0.564438119,0.462152316,-1.431737441,0.813304735
6,2019,34,6,0.117975098,30.2962963,0,365,-0.4423089,1.267075025,-0.022617267,0.343843536,-0.280033099,0.584443285,-0.160096142,0.352447416,-0.397436918,0.609964961
6,2009,35,5,0.129181104,16.07017544,0,365,1.437803447,0.309707497,-0.257705968,0.277608907,0.006706348,0.441024286,-0.068272119,0.280351393,-1.129466187,0.668244468
6,2010,35,6,0.142203539,16,0,365,1.871987079,0.357116602,0.103613804,0.290402643,-0.11561445,0.610026949,0.015813726,0.349599346,-0.565967214,0.727565639
6,2011,35,7,0.260690134,18.66666667,0,365,1.96884073,0.317298537,0.103179011,0.275483601,0.423987597,0.390383989,0.157392045,0.268057373,-0.348351997,0.68141207
6,2012,35,8,0.271861991,19.2,0,366,1.82851221,0.296295135,-0.062352327,0.266497801,0.811698786,0.304739465,0.483566468,0.232048607,-1.469686303,0.669846763
6,2013,35,9,0.241185235,21.43589744,0,365,1.544453361,0.364586114,0.166212409,0.27926757,0.739891819,0.38039833,0.498294418,0.261140563,-0.190401894,0.64196445
6,2014,35,10,0.255217807,22.15555556,0,365,1.592939528,0.424058961,-0.045571481,0.303284289,0.806439668,0.420484399,0.534447437,0.282058093,-0.515012225,0.653324444
6,2015,35,11,0.25065328,22.69387755,0,365,1.575725104,0.298542358,-0.085124211,0.27776659,0.23470149,0.452820868,0.030721833,0.295166712,-1.538099745,0.671807497
6,2016,35,12,0.314516493,23.7037037,0,366,1.628351219,0.380776099,0.152289697,0.300071469,0.536901164,0.467609487,0.359343399,0.290451062,-0.153845076,0.675036781
6,2017,35,13,0.32331041,26.72727273,0,365,1.631172985,0.34942347,-0.059644113,0.283929842,0.714617746,0.322284009,0.407945565,0.227074931,-1.195647967,0.674584959
6,2018,35,14,0.346476148,27.25,0,365,0.031629082,0.555144544,-0.215112744,0.316206898,0.109366899,0.553428484,0.085011929,0.341090268,-1.435524081,0.788190078
6,2019,35,15,0.316965151,30.2962963,0,365,-3.173046241,0.8718478,-0.993821321,0.297119239,1.249670804,0.356449688,0.613790185,0.25371463,-1.69601853,0.699235656
11,2006,36,5,0.511223346,13.2,0,365,-0.095947798,1.363616885,-0.01320113,0.3476218,-0.163750897,1.012414056,-0.088893502,0.55758855,0.148042364,0.944441753
11,2009,36,8,0.630242981,24.66666667,0,365,-0.72132296,1.1773159,-0.095696774,0.335326434,-0.041998859,0.718343246,-0.023093034,0.409885334,-0.201480833,0.783645648
11,2010,36,9,0.637760869,25.14705882,0,365,0.401752094,0.388194331,-0.123569698,0.288045788,1.757208499,0.200863383,1.011977457,0.178093557,-0.763799187,0.568530397
