"year","exposure","count","ikt_ID","jkt_ID","ijkt_ID","i2jkt_ID"
2017,8,0,814,977,3529,5556
2017,13,1,977,281,1677,6651
2017,8,0,977,294,1688,6654
2017,17,0,977,814,3529,6663
2018,4,0,282,295,1615,1993
2018,4,0,282,815,1659,2036
2018,6,0,282,978,1678,2055
2018,6,1,295,282,1615,2063
2018,4,0,295,815,1684,2069
2018,6,0,295,978,1689,2074
2018,5,0,815,282,1659,5516
2018,4,0,815,295,1684,5524
2018,6,0,815,978,3530,5557
2018,6,1,978,282,1678,6652
2018,5,1,978,295,1689,6655
2018,4,0,978,815,3530,6664
2019,8,3,283,296,1616,1994
2019,8,1,283,816,1660,2037
2019,4,0,283,979,1679,2056
2019,22,2,296,283,1616,2064
2019,7,0,296,816,1685,2070
2019,4,0,296,979,1690,2075
2019,20,0,816,283,1660,5517
2019,5,0,816,296,1685,5525
2019,4,0,816,979,3531,5558
2019,20,0,979,283,1679,6653
2019,6,1,979,296,1690,6656
2019,7,0,979,816,3531,6665
2002,1,0,4,53,38,38
2002,2,0,4,126,53,53
2002,1,0,4,249,77,77
2002,3,0,4,562,93,93
2002,5,1,4,777,99,99
2002,7,0,4,826,105,105
2002,3,0,4,922,119,118
2002,2,0,53,4,38,378
2002,2,0,53,126,378,390
2002,1,0,53,249,389,401
2002,3,0,53,562,405,416
2002,4,0,53,777,435,444
2002,7,0,53,826,462,471
2002,3,0,53,922,489,496
2002,2,0,126,4,53,872
2002,1,0,126,53,378,894
2002,1,0,126,249,870,945
2002,3,0,126,562,886,961
2002,5,1,126,777,892,967
2002,7,0,126,826,898,973
2002,3,0,126,922,912,986
2002,2,0,249,4,77,1734
2002,1,0,249,53,389,1755
2002,2,0,249,126,870,1768
2002,3,0,249,562,1476,1794
2002,4,0,249,777,1482,1800
2002,7,0,249,826,1488,1806
2002,3,0,249,922,1502,1819
2002,2,0,562,4,93,3696
2002,1,0,562,53,405,3707
2002,2,0,562,126,886,3723
2002,1,0,562,249,1476,3734
2002,4,0,562,777,2854,3785
2002,7,0,562,826,2888,3819
2002,3,0,562,922,2920,3849
2002,2,0,777,4,99,5230
2002,1,0,777,53,435,5241
2002,2,0,777,126,892,5257
2002,1,0,777,249,1482,5268
2002,3,0,777,562,2854,5283
2002,7,0,777,826,3446,5323
2002,3,0,777,922,3473,5348
2002,2,0,826,4,105,5593
2002,1,0,826,53,462,5606
2002,2,0,826,126,898,5615
2002,1,0,826,249,1488,5629
2002,3,0,826,562,2888,5637
2002,4,0,826,777,3446,5643
2002,3,0,826,922,3547,5655
2002,2,0,865,4,112,5894
2002,1,0,865,53,468,5905
2002,2,0,865,126,905,5912
2002,1,0,865,249,1495,5923
2002,3,0,865,562,2894,5929
2002,4,0,865,777,3452,5935
2002,7,0,865,826,3540,5941
2002,3,0,865,922,3603,5948
2002,2,0,922,4,119,6296
2002,1,0,922,53,489,6318
2002,2,0,922,126,912,6335
2002,1,0,922,249,1502,6367
2002,3,1,922,562,2920,6383
2002,4,0,922,777,3473,6389
2002,7,0,922,826,3547,6395
2003,69,0,5,37,28,28
2003,78,0,5,54,39,39
2003,44,1,5,127,54,54
2003,38,1,5,154,65,65
2003,70,0,5,250,78,78
2003,126,0,5,563,94,94
2003,100,1,5,778,100,100
2003,99,0,5,827,106,106
2003,53,2,5,866,113,112
2003,78,0,5,923,120,119
2003,26,0,37,5,28,240
2003,78,0,37,54,249,250
2003,43,0,37,127,262,263
2003,37,0,37,154,273,274
2003,71,1,37,250,284,285
2003,126,0,37,563,299,300
2003,99,0,37,778,304,305
2003,99,0,37,827,309,310
2003,51,0,37,866,315,316
2003,79,1,37,923,321,322
2003,26,0,54,5,39,379
2003,69,0,54,37,249,384
2003,43,0,54,127,379,391
2003,38,1,54,154,384,396
2003,70,0,54,250,390,402
2003,132,6,54,563,406,417
2003,101,2,54,778,436,445
2003,101,2,54,827,463,472
2003,52,1,54,866,469,477
2003,78,0,54,923,490,497
2003,27,1,127,5,54,873
2003,69,0,127,37,262,884
2003,78,0,127,54,379,895
2003,38,1,127,154,840,915
2003,72,2,127,250,871,946
2003,127,1,127,563,887,962
2003,102,3,127,778,893,968
2003,101,2,127,827,899,974
2003,51,0,127,866,906,980
2003,78,0,127,923,913,987
2003,27,1,154,5,65,1051
2003,69,0,154,37,273,1062
2003,78,0,154,54,384,1072
2003,44,1,154,127,840,1092
2003,71,1,154,250,981,1122
2003,128,2,154,563,996,1137
2003,99,0,154,778,1001,1142
2003,99,0,154,827,1006,1147
2003,52,1,154,866,1012,1153
2003,78,0,154,923,1018,1159
2003,26,0,250,5,78,1735
2003,69,0,250,37,284,1745
2003,78,0,250,54,390,1756
2003,44,1,250,127,871,1769
2003,39,2,250,154,981,1779
2003,128,3,250,563,1477,1795
2003,100,4,250,778,1483,1801
2003,98,2,250,827,1489,1807
2003,51,0,250,866,1496,1813
2003,77,1,250,923,1503,1820
2003,26,0,563,5,94,3697
2003,70,1,563,37,299,3702
2003,85,7,563,54,406,3708
2003,45,2,563,127,887,3724
2003,39,2,563,154,996,3729
2003,72,2,563,250,1477,3735
2003,103,4,563,778,2855,3786
2003,102,3,563,827,2889,3820
2003,58,7,563,866,2895,3825
2003,79,1,563,923,2921,3850
2003,30,4,778,5,100,5231
2003,70,1,778,37,304,5236
2003,80,2,778,54,436,5242
2003,47,4,778,127,893,5258
2003,39,2,778,154,1001,5263
2003,77,7,778,250,1483,5269
2003,130,4,778,563,2855,5284
2003,107,8,778,827,3447,5324
2003,53,2,778,866,3453,5329
2003,80,2,778,923,3474,5349
2003,26,0,827,5,106,5594
2003,69,0,827,37,309,5600
2003,79,1,827,54,463,5607
2003,43,0,827,127,899,5616
2003,37,0,827,154,1006,5622
2003,70,0,827,250,1489,5630
2003,128,2,827,563,2889,5638
2003,106,7,827,778,3447,5644
2003,51,0,827,866,3541,5649
2003,80,2,827,923,3548,5656
2003,28,2,866,5,113,5895
2003,70,1,866,37,315,5900
2003,80,2,866,54,469,5906
2003,43,0,866,127,906,5913
2003,38,1,866,154,1012,5918
2003,72,2,866,250,1496,5924
2003,130,4,866,563,2895,5930
2003,102,3,866,778,3453,5936
2003,100,1,866,827,3541,5942
2003,78,0,866,923,3604,5949
2003,26,0,923,5,120,6297
2003,70,1,923,37,321,6308
2003,79,1,923,54,490,6319
2003,43,0,923,127,913,6336
2003,37,0,923,154,1018,6349
2003,73,3,923,250,1503,6368
2003,49,4,923,563,2921,6384
2003,100,1,923,778,3474,6390
2003,100,1,923,827,3548,6396
2003,52,1,923,866,3604,6402
2004,137,1,6,38,29,29
2004,142,0,6,55,40,40
2004,132,1,6,128,55,55
2004,96,0,6,155,66,66
2004,76,0,6,251,79,79
2004,176,3,6,564,95,95
2004,147,4,6,779,101,101
2004,258,0,6,828,107,107
2004,237,2,6,867,114,113
2004,84,0,6,924,121,120
2004,78,0,38,6,29,241
2004,142,0,38,55,250,251
2004,131,0,38,128,263,264
2004,96,0,38,155,274,275
2004,77,1,38,251,285,286
2004,173,0,38,564,300,301
2004,144,1,38,779,305,306
2004,259,1,38,828,310,311
2004,236,1,38,867,316,317
2004,84,0,38,924,322,323
2004,79,1,55,6,40,380
2004,136,0,55,38,250,385
2004,135,4,55,128,380,392
2004,96,0,55,155,385,397
2004,77,1,55,251,391,403
2004,178,5,55,564,407,418
2004,143,0,55,779,437,446
2004,260,2,55,828,464,473
2004,239,4,55,867,470,478
2004,84,0,55,924,491,498
2004,79,1,128,6,55,874
2004,136,0,128,38,263,885
2004,143,1,128,55,380,896
2004,98,2,128,155,841,916
2004,78,2,128,251,872,947
2004,178,5,128,564,888,963
2004,148,5,128,779,894,969
2004,262,4,128,828,900,975
2004,239,4,128,867,907,981
2004,85,1,128,924,914,988
2004,78,0,155,6,66,1052
2004,136,0,155,38,274,1063
2004,142,0,155,55,385,1073
2004,131,0,155,128,841,1093
2004,76,0,155,251,982,1123
2004,173,0,155,564,997,1138
2004,146,3,155,779,1002,1143
2004,258,0,155,828,1007,1148
2004,235,0,155,867,1013,1154
2004,84,0,155,924,1019,1160
2004,78,0,251,6,79,1736
2004,139,3,251,38,285,1746
2004,142,0,251,55,391,1757
2004,132,1,251,128,872,1770
2004,98,2,251,155,982,1780
2004,175,2,251,564,1478,1796
2004,144,1,251,779,1484,1802
2004,260,2,251,828,1490,1808
2004,237,2,251,867,1497,1814
2004,86,2,251,924,1504,1821
2004,82,4,564,6,95,3698
2004,136,0,564,38,300,3703
2004,148,6,564,55,407,3709
2004,134,3,564,128,888,3725
2004,96,0,564,155,997,3730
2004,78,2,564,251,1478,3736
2004,152,9,564,779,2856,3787
2004,263,5,564,828,2890,3821
2004,244,9,564,867,2896,3826
2004,86,2,564,924,2922,3851
2004,81,3,779,6,101,5232
2004,138,2,779,38,305,5237
2004,145,3,779,55,437,5243
2004,140,9,779,128,894,5259
2004,99,3,779,155,1002,5264
2004,76,0,779,251,1484,5270
2004,180,7,779,564,2856,5285
2004,267,9,779,828,3448,5325
2004,247,12,779,867,3454,5330
2004,85,1,779,924,3475,5350
2004,80,2,828,6,107,5595
2004,138,2,828,38,310,5601
2004,144,2,828,55,464,5608
2004,135,4,828,128,900,5617
2004,96,0,828,155,1007,5623
2004,78,2,828,251,1490,5631
2004,178,6,828,564,2890,5639
2004,152,9,828,779,3448,5645
2004,243,10,828,867,3542,5650
2004,84,0,828,924,3549,5657
2004,80,2,867,6,114,5896
2004,137,1,867,38,316,5901
2004,146,4,867,55,470,5907
2004,133,2,867,128,907,5914
2004,98,2,867,155,1013,5919
2004,80,4,867,251,1497,5925
2004,181,8,867,564,2896,5931
2004,158,15,867,779,3454,5937
2004,271,13,867,828,3542,5943
2004,85,1,867,924,3605,5950
2004,78,0,924,6,121,6298
2004,137,1,924,38,322,6309
2004,142,0,924,55,491,6320
2004,134,3,924,128,914,6337
2004,97,1,924,155,1019,6350
2004,78,2,924,251,1504,6369
2004,47,1,924,564,2922,6385
2004,144,1,924,779,3475,6391
2004,259,1,924,828,3549,6397
2004,236,1,924,867,3605,6403
2005,173,0,7,39,30,30
2005,116,1,7,56,41,41
2005,93,0,7,129,56,56
2005,93,0,7,156,67,67
2005,109,1,7,252,80,80
2005,246,1,7,565,96,96
2005,178,3,7,780,102,102
2005,159,0,7,829,108,108
2005,188,2,7,868,115,114
2005,106,0,7,925,122,121
2005,56,0,39,7,30,242
2005,113,1,39,56,251,252
2005,95,2,39,129,264,265
2005,95,3,39,156,275,276
2005,108,0,39,252,286,287
2005,245,1,39,565,301,302
2005,176,1,39,780,306,307
2005,161,2,39,829,311,312
2005,189,3,39,868,317,318
2005,108,2,39,925,323,324
2005,58,1,56,7,41,381
2005,170,2,56,39,251,386
2005,95,2,56,129,381,393
2005,94,1,56,156,386,398
2005,107,0,56,252,392,404
2005,252,6,56,565,408,419
2005,179,7,56,780,438,447
2005,157,0,56,829,465,474
2005,192,6,56,868,471,479
2005,105,1,56,925,492,499
2005,57,0,129,7,56,875
2005,174,1,129,39,264,886
2005,115,0,129,56,381,897
2005,93,0,129,156,842,917
2005,111,3,129,252,873,948
2005,249,2,129,565,889,964
2005,178,3,129,780,895,970
2005,161,2,129,829,901,976
2005,188,2,129,868,908,982
2005,106,0,129,925,915,989
2005,58,1,156,7,67,1053
2005,176,3,156,39,275,1064
2005,116,1,156,56,386,1074
2005,93,0,156,129,842,1094
2005,108,0,156,252,983,1124
2005,248,1,156,565,998,1139
2005,177,2,156,780,1003,1144
2005,159,0,156,829,1008,1149
2005,187,1,156,868,1014,1155
2005,106,0,156,925,1020,1161
2005,58,1,252,7,80,1737
2005,174,1,252,39,286,1747
2005,115,0,252,56,392,1758
2005,93,0,252,129,873,1771
2005,94,1,252,156,983,1781
2005,250,3,252,565,1479,1797
2005,177,2,252,780,1485,1803
2005,161,2,252,829,1491,1809
2005,193,7,252,868,1498,1815
2005,108,2,252,925,1505,1822
2005,58,1,565,7,96,3699
2005,174,1,565,39,301,3704
2005,123,8,565,56,408,3710
2005,96,3,565,129,889,3726
2005,95,2,565,156,998,3731
2005,111,3,565,252,1479,3737
2005,184,9,565,780,2857,3788
2005,164,5,565,829,2891,3822
2005,194,8,565,868,2897,3827
2005,107,1,565,925,2923,3852
2005,61,4,780,7,102,5233
2005,174,1,780,39,306,5238
2005,122,7,780,56,438,5244
2005,95,2,780,129,895,5260
2005,96,3,780,156,1003,5265
2005,111,3,780,252,1485,5271
2005,256,9,780,565,2857,5286
2005,162,3,780,829,3449,5326
2005,194,8,780,868,3455,5331
2005,108,2,780,925,3476,5351
2005,57,0,829,7,108,5596
2005,175,3,829,39,311,5602
2005,114,0,829,56,465,5609
2005,95,2,829,129,901,5618
2005,92,0,829,156,1008,5624
2005,110,2,829,252,1491,5632
2005,249,4,829,565,2891,5640
2005,180,5,829,780,3449,5646
2005,191,7,829,868,3543,5651
2005,110,4,829,925,3550,5658
2005,59,2,868,7,115,5897
2005,175,2,868,39,317,5902
2005,118,3,868,56,471,5908
2005,94,1,868,129,908,5915
2005,95,2,868,156,1014,5920
2005,117,9,868,252,1498,5926
2005,261,14,868,565,2897,5932
2005,181,6,868,780,3455,5938
2005,166,7,868,829,3543,5944
2005,107,1,868,925,3606,5951
2005,56,0,925,7,122,6299
2005,174,1,925,39,323,6310
2005,112,0,925,56,492,6321
2005,93,0,925,129,915,6338
2005,93,1,925,156,1020,6351
2005,109,1,925,252,1505,6370
2005,70,0,925,565,2923,6386
2005,176,1,925,780,3476,6392
2005,162,3,925,829,3550,6398
2005,187,1,925,868,3606,6404
2006,197,0,8,40,31,31
2006,153,1,8,57,42,42
2006,126,4,8,130,57,57
2006,119,2,8,157,68,68
2006,51,3,8,253,81,81
2006,163,1,8,566,97,97
2006,180,0,8,781,103,103
2006,165,2,8,830,109,109
2006,147,1,8,869,116,115
2006,73,0,8,926,123,122
2006,77,0,40,8,31,243
2006,154,0,40,57,252,253
2006,131,3,40,130,265,266
2006,120,5,40,157,276,277
2006,55,2,40,253,287,288
2006,164,2,40,566,302,303
2006,182,1,40,781,307,308
2006,172,5,40,830,312,313
2006,152,1,40,869,318,319
2006,77,2,40,926,324,325
2006,81,2,57,8,42,382
2006,207,0,57,40,252,387
2006,133,2,57,130,382,394
2006,119,1,57,157,387,399
2006,55,2,57,253,393,405
2006,177,10,57,566,409,420
2006,198,14,57,781,439,448
2006,171,2,57,830,466,475
2006,159,7,57,869,472,480
2006,76,1,57,926,493,500
2006,84,5,130,8,57,876
2006,211,4,130,40,265,887
2006,162,2,130,57,382,898
2006,119,1,130,157,843,918
2006,54,1,130,253,874,949
2006,170,3,130,566,890,965
2006,187,3,130,781,896,971
2006,173,4,130,830,902,977
2006,153,1,130,869,909,983
2006,75,0,130,926,916,990
2006,81,2,157,8,68,1054
2006,212,5,157,40,276,1065
2006,161,1,157,57,387,1075
2006,131,0,157,130,843,1095
2006,54,1,157,253,984,1125
2006,167,0,157,566,999,1140
2006,184,0,157,781,1004,1145
2006,171,2,157,830,1009,1150
2006,152,0,157,869,1015,1156
2006,75,0,157,926,1021,1162
2006,80,1,253,8,81,1738
2006,211,4,253,40,287,1748
2006,162,2,253,57,393,1759
2006,132,1,253,130,874,1772
2006,119,1,253,157,984,1782
2006,167,2,253,566,1480,1798
2006,185,1,253,781,1486,1804
2006,174,5,253,830,1492,1810
2006,154,2,253,869,1499,1816
2006,76,1,253,926,1506,1823
2006,79,0,566,8,97,3700
2006,210,3,566,40,302,3705
2006,168,8,566,57,409,3711
2006,135,4,566,130,890,3727
2006,120,2,566,157,999,3732
2006,57,4,566,253,1480,3738
2006,196,12,566,781,2858,3789
2006,171,2,566,830,2892,3823
2006,159,7,566,869,2898,3828
2006,75,0,566,926,2924,3853
2006,79,0,781,8,103,5234
2006,210,3,781,40,307,5239
2006,174,14,781,57,439,5245
2006,134,3,781,130,896,5261
2006,118,0,781,157,1004,5266
2006,55,2,781,253,1486,5272
2006,179,12,781,566,2858,5287
2006,175,6,781,830,3450,5327
2006,162,10,781,869,3456,5332
2006,77,2,781,926,3477,5352
2006,80,1,830,8,109,5597
2006,210,4,830,40,312,5603
2006,160,1,830,57,466,5610
2006,136,5,830,130,902,5619
2006,120,4,830,157,1009,5625
2006,58,5,830,253,1492,5633
2006,167,0,830,566,2892,5641
2006,186,5,830,781,3450,5647
2006,153,1,830,869,3544,5652
2006,79,4,830,926,3551,5659
2006,80,1,869,8,116,5898
2006,209,2,869,40,318,5903
2006,167,7,869,57,472,5909
2006,133,2,869,130,909,5916
2006,118,0,869,157,1015,5921
2006,55,2,869,253,1499,5927
2006,174,7,869,566,2898,5933
2006,189,5,869,781,3456,5939
2006,172,3,869,830,3544,5945
2006,76,1,869,926,3607,5952
2006,78,0,926,8,123,6300
2006,207,2,926,40,324,6311
2006,158,1,926,57,493,6322
2006,127,1,926,130,916,6339
2006,113,0,926,157,1021,6352
2006,54,1,926,253,1506,6371
2006,37,0,926,566,2924,6387
2006,181,0,926,781,3477,6393
2006,168,2,926,830,3551,6399
2006,151,0,926,869,3607,6405
2007,117,0,9,41,32,32
2007,28,0,9,58,43,43
2007,99,0,9,71,44,44
2007,117,5,9,131,58,58
2007,84,1,9,158,69,69
2007,84,1,9,254,82,82
2007,86,0,9,567,98,98
2007,69,1,9,782,104,104
2007,61,0,9,831,110,110
2007,33,0,9,870,117,116
2007,66,0,9,911,118,117
2007,78,1,9,927,124,123
2007,52,0,41,9,32,244
2007,32,0,41,58,253,254
2007,100,0,41,71,254,255
2007,110,1,41,131,266,267
2007,76,2,41,158,277,278
2007,84,2,41,254,288,289
2007,90,3,41,567,303,304
2007,65,0,41,782,308,309
2007,63,1,41,831,313,314
2007,29,0,41,870,319,320
2007,64,0,41,911,320,321
2007,77,4,41,927,325,326
2007,28,0,58,9,43,383
2007,88,0,58,41,253,388
2007,58,1,58,71,377,389
2007,57,0,58,131,383,395
2007,47,0,58,158,388,400
2007,49,0,58,254,394,406
2007,94,1,58,567,410,421
2007,74,3,58,782,440,449
2007,46,0,58,831,467,476
2007,34,1,58,870,473,481
2007,73,1,58,911,479,486
2007,53,0,58,927,494,501
2007,53,1,71,9,44,534
2007,121,1,71,41,254,541
2007,34,2,71,58,377,547
2007,115,5,71,131,529,550
2007,85,1,71,158,542,563
2007,92,6,71,254,568,589
2007,94,1,71,567,579,600
2007,71,0,71,782,580,601
2007,65,0,71,831,581,602
2007,33,0,71,870,583,604
2007,73,1,71,911,584,605
2007,80,1,71,927,585,606
2007,56,2,131,9,58,877
2007,125,3,131,41,266,888
2007,32,0,131,58,383,899
2007,109,5,131,71,529,900
2007,87,3,131,158,844,919
2007,93,7,131,254,875,950
2007,94,1,131,567,891,966
2007,72,1,131,782,897,972
2007,69,3,131,831,903,978
2007,33,0,131,870,910,984
2007,73,1,131,911,911,985
2007,86,5,131,927,917,991
2007,1,0,150,131,839,1025
2007,1,0,150,158,943,1026
2007,1,0,150,567,956,1039
2007,2,0,150,782,957,1040
2007,56,2,158,9,69,1055
2007,124,2,158,41,277,1066
2007,31,0,158,58,388,1076
2007,105,1,158,71,542,1077
2007,115,3,158,131,844,1096
2007,86,0,158,254,985,1126
2007,94,1,158,567,1000,1141
2007,70,2,158,782,1005,1146
2007,68,2,158,831,1010,1151
2007,33,0,158,870,1016,1157
2007,72,0,158,911,1017,1158
2007,86,5,158,927,1022,1163
2007,53,0,254,9,82,1739
2007,125,4,254,41,288,1749
2007,32,0,254,58,394,1760
2007,106,3,254,71,568,1761
2007,120,9,254,131,875,1773
2007,84,0,254,158,985,1783
2007,97,4,254,567,1481,1799
2007,71,0,254,782,1487,1805
2007,67,1,254,831,1493,1811
2007,35,2,254,870,1500,1817
2007,72,0,254,911,1501,1818
2007,86,5,254,927,1507,1824
2007,34,0,567,9,98,3701
2007,93,4,567,41,303,3706
2007,33,2,567,58,410,3712
2007,63,3,567,71,579,3722
2007,61,0,567,131,891,3728
2007,48,1,567,158,1000,3733
2007,53,2,567,254,1481,3739
2007,77,9,567,782,2859,3790
2007,47,0,567,831,2893,3824
2007,33,0,567,870,2899,3829
2007,75,3,567,911,2909,3838
2007,57,2,567,927,2925,3854
2007,33,1,782,9,104,5235
2007,89,0,782,41,308,5240
2007,38,6,782,58,440,5246
2007,61,1,782,71,580,5256
2007,60,2,782,131,897,5262
2007,48,1,782,158,1005,5267
2007,50,0,782,254,1487,5273
2007,100,7,782,567,2859,5288
2007,47,0,782,831,3451,5328
2007,33,0,782,870,3457,5333
2007,73,1,782,911,3463,5338
2007,55,0,782,927,3478,5353
2007,55,1,831,9,110,5598
2007,123,1,831,41,313,5604
2007,31,0,831,58,467,5611
2007,101,0,831,71,581,5612
2007,114,2,831,131,903,5620
2007,85,1,831,158,1010,5626
2007,87,1,831,254,1493,5634
2007,94,1,831,567,2893,5642
2007,71,0,831,782,3451,5648
2007,35,2,831,870,3545,5653
2007,70,0,831,911,3546,5654
2007,85,4,831,927,3552,5660
2007,27,0,870,9,117,5899
2007,87,1,870,41,319,5904
2007,32,1,870,58,473,5910
2007,56,0,870,71,583,5911
2007,55,0,870,131,910,5917
2007,46,0,870,158,1016,5922
2007,52,3,870,254,1500,5928
2007,91,0,870,567,2899,5934
2007,65,0,870,782,3457,5940
2007,44,1,870,831,3545,5946
2007,73,1,870,911,3602,5947
2007,51,0,870,927,3608,5953
2007,34,0,911,9,118,6210
2007,89,0,911,41,320,6211
2007,31,0,911,58,479,6212
2007,60,0,911,71,584,6222
2007,61,0,911,131,911,6223
2007,47,0,911,158,1017,6224
2007,51,0,911,254,1501,6225
2007,94,1,911,567,2909,6236
2007,69,1,911,782,3463,6263
2007,47,0,911,831,3546,6286
2007,33,0,911,870,3602,6287
2007,55,0,911,927,3712,6292
2007,55,2,927,9,124,6301
2007,123,3,927,41,325,6312
2007,32,0,927,58,494,6323
2007,103,1,927,71,585,6324
2007,112,3,927,131,917,6340
2007,88,6,927,158,1022,6353
2007,88,2,927,254,1507,6372
2007,30,3,927,567,2925,6388
2007,71,0,927,782,3478,6394
2007,70,4,927,831,3552,6400
2007,31,0,927,870,3608,6406
2007,68,0,927,911,3712,6407
2008,150,2,10,42,33,33
2008,189,3,10,72,45,45
2008,131,2,10,132,59,59
2008,73,0,10,159,70,70
2008,84,0,10,255,83,83
2008,147,1,10,260,88,88
2008,22,0,10,832,111,111
2008,51,0,10,928,125,124
2008,73,0,10,963,131,130
2008,36,3,42,10,33,245
2008,188,5,42,72,255,256
2008,138,9,42,132,267,268
2008,75,2,42,159,278,279
2008,84,1,42,255,289,290
2008,148,2,42,260,294,295
2008,23,1,42,832,314,315
2008,53,2,42,928,326,327
2008,72,0,42,963,331,332
2008,36,3,72,10,45,535
2008,152,4,72,42,255,542
2008,143,14,72,132,530,551
2008,75,2,72,159,543,564
2008,100,16,72,255,569,590
2008,152,6,72,260,574,595
2008,23,1,72,832,582,603
2008,54,3,72,928,586,607
2008,75,2,72,963,599,620
2008,35,2,132,10,59,878
2008,156,8,132,42,267,889
2008,206,20,132,72,530,901
2008,76,3,132,159,845,920
2008,93,9,132,255,876,951
2008,154,8,132,260,881,956
2008,23,1,132,832,904,979
2008,55,4,132,928,918,992
2008,75,2,132,963,931,1005
2008,33,0,159,10,70,1056
2008,153,5,159,42,278,1067
2008,181,1,159,72,543,1078
2008,129,3,159,132,845,1097
2008,84,2,159,255,986,1127
2008,146,2,159,260,991,1132
2008,21,0,159,832,1011,1152
2008,52,2,159,928,1023,1164
2008,73,2,159,963,1036,1177
2008,34,1,255,10,83,1740
2008,150,2,255,42,289,1750
2008,201,15,255,72,569,1762
2008,142,13,255,132,876,1774
2008,74,1,255,159,986,1784
2008,151,5,255,260,1471,1789
2008,22,0,255,832,1494,1812
2008,51,0,255,928,1508,1825
2008,74,1,255,963,1513,1830
2008,35,2,260,10,88,1835
2008,155,7,260,42,294,1840
2008,192,6,260,72,574,1845
2008,139,10,260,132,881,1851
2008,76,3,260,159,991,1856
2008,89,5,260,255,1471,1861
2008,22,0,260,832,1518,1866
2008,53,2,260,928,1519,1867
2008,76,3,260,963,1524,1872
2008,21,0,832,10,111,5599
2008,88,2,832,42,314,5605
2008,140,0,832,72,582,5613
2008,71,1,832,132,904,5621
2008,44,0,832,159,1011,5627
2008,72,0,832,255,1494,5635
2008,66,0,832,260,1518,5636
2008,41,1,832,928,3553,5661
2008,44,0,832,963,3554,5662
2008,34,1,928,10,125,6302
2008,151,3,928,42,326,6313
2008,188,2,928,72,586,6325
2008,132,3,928,132,918,6341
2008,75,2,928,159,1023,6354
2008,84,0,928,255,1508,6373
2008,147,1,928,260,1519,6378
2008,24,2,928,832,3553,6401
2008,73,0,928,963,3717,6409
2008,33,0,963,10,131,6563
2008,149,1,963,42,331,6569
2008,186,0,963,72,599,6574
2008,131,2,963,132,931,6588
2008,74,1,963,159,1036,6600
2008,84,0,963,255,1513,6625
2008,149,3,963,260,1524,6630
2008,23,1,963,832,3554,6635
2008,52,1,963,928,3717,6636
2009,118,1,11,43,34,34
2009,146,0,11,73,46,46
2009,101,0,11,133,60,60
2009,26,0,11,160,71,71
2009,37,0,11,256,84,84
2009,115,1,11,261,89,89
2009,34,0,11,929,126,125
2009,67,0,11,964,132,131
2009,36,1,43,11,34,246
2009,148,2,43,73,256,257
2009,110,5,43,133,268,269
2009,27,1,43,160,279,280
2009,38,1,43,256,290,291
2009,122,5,43,261,295,296
2009,36,2,43,929,327,328
2009,70,3,43,964,332,333
2009,36,1,73,11,46,536
2009,119,1,73,43,256,543
2009,120,12,73,133,531,552
2009,26,0,73,160,544,565
2009,37,0,73,256,570,591
2009,123,5,73,261,575,596
2009,36,2,73,929,587,608
2009,72,2,73,964,600,621
2009,35,0,133,11,60,879
2009,122,4,133,43,268,890
2009,164,12,133,73,531,902
2009,27,1,133,160,846,921
2009,41,4,133,256,877,952
2009,124,2,133,261,882,957
2009,36,2,133,929,919,993
2009,72,2,133,964,932,1006
2009,35,0,160,11,71,1057
2009,119,1,160,43,279,1068
2009,152,0,160,73,544,1079
2009,111,1,160,133,846,1098
2009,37,0,160,256,987,1128
2009,124,2,160,261,992,1133
2009,34,0,160,929,1024,1165
2009,70,0,160,964,1037,1178
2009,35,0,256,11,84,1741
2009,119,1,256,43,290,1751
2009,152,0,256,73,570,1763
2009,111,1,256,133,877,1775
2009,27,1,256,160,987,1785
2009,122,0,256,261,1472,1790
2009,35,1,256,929,1509,1826
2009,71,1,256,964,1514,1831
2009,35,0,261,11,89,1836
2009,124,6,261,43,295,1841
2009,156,4,261,73,575,1846
2009,115,5,261,133,882,1852
2009,28,2,261,160,992,1857
2009,39,2,261,256,1472,1862
2009,34,0,261,929,1520,1868
2009,71,1,261,964,1525,1873
2009,35,0,929,11,126,6303
2009,118,0,929,43,327,6314
2009,153,1,929,73,587,6326
2009,110,0,929,133,919,6342
2009,26,0,929,160,1024,6355
2009,38,1,929,256,1509,6374
2009,122,0,929,261,1520,6379
2009,70,0,929,964,3718,6410
2009,37,2,964,11,132,6564
2009,120,2,964,43,332,6570
2009,152,0,964,73,600,6575
2009,110,0,964,133,932,6589
2009,26,0,964,160,1037,6601
2009,38,1,964,256,1514,6626
2009,122,0,964,261,1525,6631
2009,34,0,964,929,3718,6637
2010,13,0,12,44,35,35
2010,34,0,12,74,47,47
2010,27,0,12,134,61,61
2010,15,0,12,161,72,72
2010,10,0,12,257,85,85
2010,19,0,12,262,90,90
2010,8,0,12,930,127,126
2010,7,0,12,965,133,132
2010,4,0,44,12,35,247
2010,34,0,44,74,257,258
2010,27,0,44,134,269,270
2010,15,0,44,161,280,281
2010,10,0,44,257,291,292
2010,19,0,44,262,296,297
2010,8,0,44,930,328,329
2010,7,0,44,965,333,334
2010,4,0,74,12,47,537
2010,14,1,74,44,257,544
2010,31,4,74,134,532,553
2010,17,2,74,161,545,566
